reference_designator,data_source,type_list,ingest_csv_filename,platform,deployment#,uframe_route_y,filename_mask,number_files,file of today,file <= 1k,file > 1K,Automated_status,status,notes_x,CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes_y
GS03FLMB-RIM01-02-ADCPSL007,telemetered,Science,GS03FLMB_D00002_ingest.csv,GS03FLMB,2.0,,/omc_data/whoi/OMC/GS03FLMB/D00002/*adcps*.dat,44,0,2,42,Available,,,NBP-15-11,,NBP16-10,,1.0,2015-12-16T19:33:00,2016-12-05T00:00:00,CGMGS-03FLMB-00002,,CGINS-ADCPSL-20504,-54.0824,-88.85905,,500.0,4942.0,Update recovery date when Quick Look report is released
GS03FLMB-RIM01-02-ADCPSL007,telemetered,Science,GS03FLMB_D00003_ingest.csv,GS03FLMB,3.0,,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,,No glider deployed so telemetered data will not be available,,NBP16-10,,,,1.0,2016-12-03T19:08:00,,CGMGS-03FLMB-00003,,CGINS-ADCPSL-20503,-54.08030667,-88.93177167,,500.0,4928.0,deployment_depth placeholder: design depth
GS03FLMB-RIM01-02-CTDMOG060,recovered_host,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GS03FLMB-RIM01-02-CTDMOG060,recovered_inst,Science,GS03FLMB_R00001_ingest.csv,GS03FLMB,1.0,,/omc_data/whoi/OMC/GS03FLMB/R00001/cg_data/dcl00/CTDMO_sn37-12587/*.hex,1,0,0,1,Available,29,,AT-26-29,,NBP-15-11,,1.0,2015-02-23T20:19:00,2015-12-19T18:40:00,CGMGS-03FLMB-00001,,CGINS-CTDMOG-12587,-54.0803,-88.9346,,27.0,4932.0,
GS03FLMB-RIM01-02-CTDMOG060,recovered_inst,Science,GS03FLMB_R00002_ingest.csv,GS03FLMB,2.0,,/omc_data/whoi/OMC/GS03FLMB/R00002/instruments/CTDMO_sn37-13624/*.hex,1,0,0,1,Available,,,NBP-15-11,,NBP16-10,,1.0,2015-12-16T19:33:00,2016-12-05T00:00:00,CGMGS-03FLMB-00002,,CGINS-CTDMOG-13624,-54.0824,-88.85905,,29.0,4942.0,Update recovery date when Quick Look report is released
GS03FLMB-RIM01-02-CTDMOG060,telemetered,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GS03FLMB-RIM01-02-CTDMOG061,recovered_host,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GS03FLMB-RIM01-02-CTDMOG061,recovered_inst,Science,GS03FLMB_R00001_ingest.csv,GS03FLMB,1.0,,/omc_data/whoi/OMC/GS03FLMB/R00001/cg_data/dcl00/CTDMO_sn37-12377/*.hex,1,0,0,1,Available,39,,AT-26-29,,NBP-15-11,,1.0,2015-02-23T20:19:00,2015-12-19T18:40:00,CGMGS-03FLMB-00001,,CGINS-CTDMOG-12377,-54.0803,-88.9346,,37.0,4932.0,
GS03FLMB-RIM01-02-CTDMOG061,recovered_inst,Science,GS03FLMB_R00002_ingest.csv,GS03FLMB,2.0,,/omc_data/whoi/OMC/GS03FLMB/R00002/instruments/CTDMO_sn37-13623/*.hex,1,0,0,1,Available,,,NBP-15-11,,NBP16-10,,1.0,2015-12-16T19:33:00,2016-12-05T00:00:00,CGMGS-03FLMB-00002,,CGINS-CTDMOG-13623,-54.0824,-88.85905,,40.0,4942.0,Update recovery date when Quick Look report is released
GS03FLMB-RIM01-02-CTDMOG061,telemetered,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GS03FLMB-RIM01-02-CTDMOG062,recovered_host,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GS03FLMB-RIM01-02-CTDMOG062,recovered_inst,Science,GS03FLMB_R00001_ingest.csv,GS03FLMB,1.0,,/omc_data/whoi/OMC/GS03FLMB/R00001/cg_data/dcl00/CTDMO_sn37-12313/*.hex,1,0,0,1,Available,59,,AT-26-29,,NBP-15-11,,1.0,2015-02-23T20:19:00,2015-12-19T18:40:00,CGMGS-03FLMB-00001,,CGINS-CTDMOG-12313,-54.0803,-88.9346,,57.0,4932.0,
GS03FLMB-RIM01-02-CTDMOG062,recovered_inst,Science,GS03FLMB_R00002_ingest.csv,GS03FLMB,2.0,,/omc_data/whoi/OMC/GS03FLMB/R00002/instruments/CTDMO_sn37-13622/*.hex,1,0,0,1,Available,,,NBP-15-11,,NBP16-10,,1.0,2015-12-16T19:33:00,2016-12-05T00:00:00,CGMGS-03FLMB-00002,,CGINS-CTDMOG-13622,-54.0824,-88.85905,,60.0,4942.0,Update recovery date when Quick Look report is released
GS03FLMB-RIM01-02-CTDMOG062,telemetered,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GS03FLMB-RIM01-02-CTDMOG063,recovered_host,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GS03FLMB-RIM01-02-CTDMOG063,recovered_inst,Science,GS03FLMB_R00001_ingest.csv,GS03FLMB,1.0,,/omc_data/whoi/OMC/GS03FLMB/R00001/cg_data/dcl00/CTDMO_sn37-12312/*.hex,1,0,0,1,Available,90,,AT-26-29,,NBP-15-11,,1.0,2015-02-23T20:19:00,2015-12-19T18:40:00,CGMGS-03FLMB-00001,,CGINS-CTDMOG-12312,-54.0803,-88.9346,,88.0,4932.0,
GS03FLMB-RIM01-02-CTDMOG063,recovered_inst,Science,GS03FLMB_R00002_ingest.csv,GS03FLMB,2.0,,/omc_data/whoi/OMC/GS03FLMB/R00002/instruments/CTDMO_sn37-13608/*.hex,1,0,0,1,Available,,,NBP-15-11,,NBP16-10,,1.0,2015-12-16T19:33:00,2016-12-05T00:00:00,CGMGS-03FLMB-00002,,CGINS-CTDMOG-13608,-54.0824,-88.85905,,90.0,4942.0,Update recovery date when Quick Look report is released
GS03FLMB-RIM01-02-CTDMOG063,telemetered,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GS03FLMB-RIM01-02-CTDMOG064,recovered_host,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GS03FLMB-RIM01-02-CTDMOG064,recovered_inst,Science,GS03FLMB_R00001_ingest.csv,GS03FLMB,1.0,,/omc_data/whoi/OMC/GS03FLMB/R00001/cg_data/dcl00/CTDMO_sn37-12375/*.hex,1,0,0,1,Available,130,,AT-26-29,,NBP-15-11,,1.0,2015-02-23T20:19:00,2015-12-19T18:40:00,CGMGS-03FLMB-00001,,CGINS-CTDMOG-12375,-54.0803,-88.9346,,128.0,4932.0,
GS03FLMB-RIM01-02-CTDMOG064,recovered_inst,Science,GS03FLMB_R00002_ingest.csv,GS03FLMB,2.0,,/omc_data/whoi/OMC/GS03FLMB/R00002/instruments/CTDMO_sn37-13616/*.hex,1,0,0,1,Available,,,NBP-15-11,,NBP16-10,,1.0,2015-12-16T19:33:00,2016-12-05T00:00:00,CGMGS-03FLMB-00002,,CGINS-CTDMOG-13616,-54.0824,-88.85905,,130.0,4942.0,Update recovery date when Quick Look report is released
GS03FLMB-RIM01-02-CTDMOG064,telemetered,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GS03FLMB-RIM01-02-CTDMOG065,recovered_host,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GS03FLMB-RIM01-02-CTDMOG065,recovered_inst,Science,GS03FLMB_R00001_ingest.csv,GS03FLMB,1.0,,/omc_data/whoi/OMC/GS03FLMB/R00001/cg_data/dcl00/CTDMO_sn37-12332/*.hex,1,0,0,1,Available,180,,AT-26-29,,NBP-15-11,,1.0,2015-02-23T20:19:00,2015-12-19T18:40:00,CGMGS-03FLMB-00001,,CGINS-CTDMOG-12332,-54.0803,-88.9346,,178.0,4932.0,
GS03FLMB-RIM01-02-CTDMOG065,recovered_inst,Science,GS03FLMB_R00002_ingest.csv,GS03FLMB,2.0,,/omc_data/whoi/OMC/GS03FLMB/R00002/instruments/CTDMO_sn37-13617/*.hex,1,0,0,1,Available,,,NBP-15-11,,NBP16-10,,1.0,2015-12-16T19:33:00,2016-12-05T00:00:00,CGMGS-03FLMB-00002,,CGINS-CTDMOG-13617,-54.0824,-88.85905,,180.0,4942.0,Update recovery date when Quick Look report is released
GS03FLMB-RIM01-02-CTDMOG065,telemetered,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GS03FLMB-RIM01-02-CTDMOG066,recovered_host,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GS03FLMB-RIM01-02-CTDMOG066,recovered_inst,Science,GS03FLMB_R00001_ingest.csv,GS03FLMB,1.0,,/omc_data/whoi/OMC/GS03FLMB/R00001/cg_data/dcl00/CTDMO_sn37-12379/*.hex,1,0,0,1,Available,250,,AT-26-29,,NBP-15-11,,1.0,2015-02-23T20:19:00,2015-12-19T18:40:00,CGMGS-03FLMB-00001,,CGINS-CTDMOG-12379,-54.0803,-88.9346,,248.0,4932.0,
GS03FLMB-RIM01-02-CTDMOG066,recovered_inst,Science,GS03FLMB_R00002_ingest.csv,GS03FLMB,2.0,,/omc_data/whoi/OMC/GS03FLMB/R00002/instruments/CTDMO_sn37-13620/*.hex,1,0,0,1,Available,,,NBP-15-11,,NBP16-10,,1.0,2015-12-16T19:33:00,2016-12-05T00:00:00,CGMGS-03FLMB-00002,,CGINS-CTDMOG-13620,-54.0824,-88.85905,,250.0,4942.0,Update recovery date when Quick Look report is released
GS03FLMB-RIM01-02-CTDMOG066,telemetered,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GS03FLMB-RIM01-02-CTDMOG067,recovered_host,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GS03FLMB-RIM01-02-CTDMOG067,recovered_inst,Science,GS03FLMB_R00001_ingest.csv,GS03FLMB,1.0,,/omc_data/whoi/OMC/GS03FLMB/R00001/cg_data/dcl00/CTDMO_sn37-12331/*.hex,1,0,0,1,Available,350,,AT-26-29,,NBP-15-11,,1.0,2015-02-23T20:19:00,2015-12-19T18:40:00,CGMGS-03FLMB-00001,,CGINS-CTDMOG-12331,-54.0803,-88.9346,,350.0,4932.0,
GS03FLMB-RIM01-02-CTDMOG067,recovered_inst,Science,GS03FLMB_R00002_ingest.csv,GS03FLMB,2.0,,/omc_data/whoi/OMC/GS03FLMB/R00002/instruments/CTDMO_sn37-13621/*.hex,1,0,0,1,Available,,,NBP-15-11,,NBP16-10,,1.0,2015-12-16T19:33:00,2016-12-05T00:00:00,CGMGS-03FLMB-00002,,CGINS-CTDMOG-13621,-54.0824,-88.85905,,350.0,4942.0,Update recovery date when Quick Look report is released
GS03FLMB-RIM01-02-CTDMOG067,telemetered,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GS03FLMB-RIM01-02-CTDMOG068,recovered_host,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GS03FLMB-RIM01-02-CTDMOG068,recovered_inst,Science,GS03FLMB_R00001_ingest.csv,GS03FLMB,1.0,,/omc_data/whoi/OMC/GS03FLMB/R00001/cg_data/dcl00/CTDMO_sn37-12314/*.hex,1,0,0,1,Available,501,,AT-26-29,,NBP-15-11,,1.0,2015-02-23T20:19:00,2015-12-19T18:40:00,CGMGS-03FLMB-00001,,CGINS-CTDMOG-12314,-54.0803,-88.9346,,500.0,4932.0,
GS03FLMB-RIM01-02-CTDMOG068,recovered_inst,Science,GS03FLMB_R00002_ingest.csv,GS03FLMB,2.0,,/omc_data/whoi/OMC/GS03FLMB/R00002/instruments/CTDMO_sn37-13607/*.hex,1,0,0,1,Available,,,NBP-15-11,,NBP16-10,,1.0,2015-12-16T19:33:00,2016-12-05T00:00:00,CGMGS-03FLMB-00002,,CGINS-CTDMOG-13607,-54.0824,-88.85905,,501.0,4942.0,Update recovery date when Quick Look report is released
GS03FLMB-RIM01-02-CTDMOG068,telemetered,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GS03FLMB-RIM01-02-CTDMOH069,recovered_host,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GS03FLMB-RIM01-02-CTDMOH069,recovered_inst,Science,GS03FLMB_R00001_ingest.csv,GS03FLMB,1.0,,/omc_data/whoi/OMC/GS03FLMB/R00001/cg_data/dcl00/CTDMO_sn37-12393/*.hex,1,0,0,1,Available,748,,AT-26-29,,NBP-15-11,,1.0,2015-02-23T20:19:00,2015-12-19T18:40:00,CGMGS-03FLMB-00001,,CGINS-CTDMOH-12393,-54.0803,-88.9346,,746.0,4932.0,
GS03FLMB-RIM01-02-CTDMOH069,recovered_inst,Science,GS03FLMB_R00002_ingest.csv,GS03FLMB,2.0,,/omc_data/whoi/OMC/GS03FLMB/R00002/instruments/CTDMO_sn37-13649/*.hex,1,0,0,1,Available,,,NBP-15-11,,NBP16-10,,1.0,2015-12-16T19:33:00,2016-12-05T00:00:00,CGMGS-03FLMB-00002,,CGINS-CTDMOH-13649,-54.0824,-88.85905,,750.0,4942.0,Update recovery date when Quick Look report is released
GS03FLMB-RIM01-02-CTDMOH069,telemetered,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GS03FLMB-RIM01-02-CTDMOH070,recovered_host,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GS03FLMB-RIM01-02-CTDMOH070,recovered_inst,Science,GS03FLMB_R00001_ingest.csv,GS03FLMB,1.0,,/omc_data/whoi/OMC/GS03FLMB/R00001/cg_data/dcl00/CTDMO_sn37-12392/*.hex,1,0,0,1,Available,999,,AT-26-29,,NBP-15-11,,1.0,2015-02-23T20:19:00,2015-12-19T18:40:00,CGMGS-03FLMB-00001,,CGINS-CTDMOH-12392,-54.0803,-88.9346,,997.0,4932.0,
GS03FLMB-RIM01-02-CTDMOH070,recovered_inst,Science,GS03FLMB_R00002_ingest.csv,GS03FLMB,2.0,,/omc_data/whoi/OMC/GS03FLMB/R00002/instruments/CTDMO_sn37-13650/*.hex,1,0,0,1,Available,,,NBP-15-11,,NBP16-10,,1.0,2015-12-16T19:33:00,2016-12-05T00:00:00,CGMGS-03FLMB-00002,,CGINS-CTDMOH-13650,-54.0824,-88.85905,,1000.0,4942.0,Update recovery date when Quick Look report is released
GS03FLMB-RIM01-02-CTDMOH070,telemetered,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GS03FLMB-RIM01-02-CTDMOH071,recovered_host,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GS03FLMB-RIM01-02-CTDMOH071,recovered_inst,Science,GS03FLMB_R00001_ingest.csv,GS03FLMB,1.0,,/omc_data/whoi/OMC/GS03FLMB/R00001/cg_data/dcl00/CTDMO_sn37-12384/*.hex,1,0,0,1,Available,1501,,AT-26-29,,NBP-15-11,,1.0,2015-02-23T20:19:00,2015-12-19T18:40:00,CGMGS-03FLMB-00001,,CGINS-CTDMOH-12384,-54.0803,-88.9346,,1500.0,4932.0,
GS03FLMB-RIM01-02-CTDMOH071,recovered_inst,Science,GS03FLMB_R00002_ingest.csv,GS03FLMB,2.0,,/omc_data/whoi/OMC/GS03FLMB/R00002/instruments/CTDMO_sn37-13633/*.hex,1,0,0,1,Available,,,NBP-15-11,,NBP16-10,,1.0,2015-12-16T19:33:00,2016-12-05T00:00:00,CGMGS-03FLMB-00002,,CGINS-CTDMOH-13633,-54.0824,-88.85905,,1500.0,4942.0,Update recovery date when Quick Look report is released
GS03FLMB-RIM01-02-CTDMOH071,telemetered,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GS03FLMB-RIS01-00-SIOENG000,recovered_host,Engineering,GS03FLMB_R00001_ingest.csv,GS03FLMB,1.0,,/omc_data/whoi/OMC/GS03FLMB/R00001/cg_data/dcl00/SSIOC/STA*.DAT,198,0,0,198,Available,,,AT-26-29,,NBP-15-11,,1.0,2015-02-23T20:19:00,2015-12-19T18:40:00,CGMGS-03FLMB-00001,,CGCON-SIOCON-99128,-54.0803,-88.9346,,27.0,4932.0,
GS03FLMB-RIS01-00-SIOENG000,recovered_host,Engineering,GS03FLMB_R00002_ingest.csv,GS03FLMB,2.0,,/omc_data/whoi/OMC/GS03FLMB/R00002/cg_data/SSIOC_sn14884/STATUS/STA*.DAT,121,0,1,120,Available,,,NBP-15-11,,NBP16-10,,1.0,2015-12-16T19:33:00,2016-12-05T00:00:00,CGMGS-03FLMB-00002,,CGCON-SIOCON-14885,-54.0824,-88.85905,,26.0,4942.0,Update recovery date when Quick Look report is released
GS03FLMB-RIS01-00-SIOENG000,telemetered,Engineering,GS03FLMB_D00001_ingest.csv,GS03FLMB,1.0,,/omc_data/whoi/OMC/GS03FLMB/D00001/*.status_1399101.dat,27,0,25,2,Available,,,AT-26-29,,NBP-15-11,,1.0,2015-02-23T20:19:00,2015-12-19T18:40:00,CGMGS-03FLMB-00001,,CGCON-SIOCON-99128,-54.0803,-88.9346,,27.0,4932.0,
GS03FLMB-RIS01-00-SIOENG000,telemetered,Engineering,GS03FLMB_D00002_ingest.csv,GS03FLMB,2.0,,/omc_data/whoi/OMC/GS03FLMB/D00002/*.status_1488401.dat,30,0,30,0,Available,,,NBP-15-11,,NBP16-10,,1.0,2015-12-16T19:33:00,2016-12-05T00:00:00,CGMGS-03FLMB-00002,,CGCON-SIOCON-14885,-54.0824,-88.85905,,26.0,4942.0,Update recovery date when Quick Look report is released
GS03FLMB-RIS01-00-SIOENG000,telemetered,Engineering,GS03FLMB_D00003_ingest.csv,GS03FLMB,3.0,,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,,No glider deployed so telemetered data will not be available,,#NBP16-10,,,,1.0,2016-12-03T19:08:00,,CGMGS-03FLMB-00003,,,-54.08030667,-88.93177167,,30.0,4928.0,need correct serial number/UID
GS03FLMB-RIS01-03-DOSTAD000,recovered_host,Science,GS03FLMB_R00001_ingest.csv,GS03FLMB,1.0,,/omc_data/whoi/OMC/GS03FLMB/R00001/cg_data/dcl00/DOSTA_sn392/DOS*.DAT,184,0,1,183,Available,,,AT-26-29,,NBP-15-11,,1.0,2015-02-23T20:19:00,2015-12-19T18:40:00,CGMGS-03FLMB-00001,,CGINS-DOSTAD-00392,-54.0803,-88.9346,,27.0,4932.0,
GS03FLMB-RIS01-03-DOSTAD000,recovered_host,Science,GS03FLMB_R00002_ingest.csv,GS03FLMB,2.0,,/omc_data/whoi/OMC/GS03FLMB/R00002/cg_data/SSIOC_sn14884/DOSTA/DOS*.DAT,111,0,2,109,Available,,,NBP-15-11,,NBP16-10,,1.0,2015-12-16T19:33:00,2016-12-05T00:00:00,CGMGS-03FLMB-00002,,CGINS-DOSTAD-00502,-54.0824,-88.85905,,29.0,4942.0,Update recovery date when Quick Look report is released
GS03FLMB-RIS01-03-DOSTAD000,telemetered,Science,GS03FLMB_D00001_ingest.csv,GS03FLMB,1.0,,/omc_data/whoi/OMC/GS03FLMB/D00001/*dosta*.dat,27,0,17,10,Available,,,AT-26-29,,NBP-15-11,,1.0,2015-02-23T20:19:00,2015-12-19T18:40:00,CGMGS-03FLMB-00001,,CGINS-DOSTAD-00392,-54.0803,-88.9346,,27.0,4932.0,
GS03FLMB-RIS01-03-DOSTAD000,telemetered,Science,GS03FLMB_D00002_ingest.csv,GS03FLMB,2.0,,/omc_data/whoi/OMC/GS03FLMB/D00002/*dosta*.dat,45,0,33,12,Available,,,NBP-15-11,,NBP16-10,,1.0,2015-12-16T19:33:00,2016-12-05T00:00:00,CGMGS-03FLMB-00002,,CGINS-DOSTAD-00502,-54.0824,-88.85905,,29.0,4942.0,Update recovery date when Quick Look report is released
GS03FLMB-RIS01-03-DOSTAD000,telemetered,Science,GS03FLMB_D00003_ingest.csv,GS03FLMB,3.0,,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,,No glider deployed so telemetered data will not be available,,NBP16-10,,,,1.0,2016-12-03T19:08:00,,CGMGS-03FLMB-00003,,CGINS-DOSTAD-00412,-54.08030667,-88.93177167,,30.0,4928.0,deployment_depth placeholder: design depth
GS03FLMB-RIS01-04-PHSENF000,recovered_inst,Science,GS03FLMB_R00001_ingest.csv,GS03FLMB,1.0,,/omc_data/whoi/OMC/GS03FLMB/R00001/cg_data/dcl00/PHSEN_snP0144/SAMI*.txt,1,0,0,1,Available,,,AT-26-29,,NBP-15-11,,1.0,2015-02-23T20:19:00,2015-12-19T18:40:00,CGMGS-03FLMB-00001,,CGINS-PHSENF-P0144,-54.0803,-88.9346,,27.0,4932.0,
GS03FLMB-RIS01-04-PHSENF000,recovered_inst,Science,GS03FLMB_R00002_ingest.csv,GS03FLMB,2.0,,/omc_data/whoi/OMC/GS03FLMB/R00002/instruments/PHSEN_snP0183/*SAMI*.txt,1,0,0,1,Available,,,NBP-15-11,,NBP16-10,,1.0,2015-12-16T19:33:00,2016-12-05T00:00:00,CGMGS-03FLMB-00002,,CGINS-PHSENF-P0183,-54.0824,-88.85905,,29.0,4942.0,Update recovery date when Quick Look report is released
GS03FLMB-RIS01-04-PHSENF000,recovered_host,Science,GS03FLMB_R00001_ingest.csv,GS03FLMB,1.0,,/omc_data/whoi/OMC/GS03FLMB/R00001/cg_data/dcl00/PHSEN_snP0144/PHS*.DAT,0,0,0,0,Missing,Data not expected,,AT-26-29,,NBP-15-11,,1.0,2015-02-23T20:19:00,2015-12-19T18:40:00,CGMGS-03FLMB-00001,,CGINS-PHSENF-P0144,-54.0803,-88.9346,,27.0,4932.0,
GS03FLMB-RIS01-04-PHSENF000,recovered_host,Science,GS03FLMB_R00002_ingest.csv,GS03FLMB,2.0,,/omc_data/whoi/OMC/GS03FLMB/R00002/cg_data/SSIOC_sn14884/PHSEN/PHS*.DAT,121,0,1,120,Available,,,NBP-15-11,,NBP16-10,,1.0,2015-12-16T19:33:00,2016-12-05T00:00:00,CGMGS-03FLMB-00002,,CGINS-PHSENF-P0183,-54.0824,-88.85905,,29.0,4942.0,Update recovery date when Quick Look report is released
GS03FLMB-RIS01-04-PHSENF000,telemetered,Science,GS03FLMB_D00001_ingest.csv,GS03FLMB,1.0,,/omc_data/whoi/OMC/GS03FLMB/D00001/*phsen*.dat,26,0,19,7,Available,,,AT-26-29,,NBP-15-11,,1.0,2015-02-23T20:19:00,2015-12-19T18:40:00,CGMGS-03FLMB-00001,,CGINS-PHSENF-P0144,-54.0803,-88.9346,,27.0,4932.0,
GS03FLMB-RIS01-04-PHSENF000,telemetered,Science,GS03FLMB_D00002_ingest.csv,GS03FLMB,2.0,,/omc_data/whoi/OMC/GS03FLMB/D00002/*phsen*.dat,31,0,27,4,Available,,,NBP-15-11,,NBP16-10,,1.0,2015-12-16T19:33:00,2016-12-05T00:00:00,CGMGS-03FLMB-00002,,CGINS-PHSENF-P0183,-54.0824,-88.85905,,29.0,4942.0,Update recovery date when Quick Look report is released
