reference_designator,data_source,type_list,ingest_csv_filename,platform,deployment#,uframe_route,filename_mask,number_files,file of today,file <= 1k,file > 1K,compare_DH,Automated_status,status,notes_x,CUID_Deploy,compare,deployedBy,CUID_Recover,recoveredBy,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes_y
GI01SUMO-RID16-02-FLORTD000,recovered_host,Science,GI01SUMO_R00001_ingest.csv,GI01SUMO,1,Ingest.flort-dj-dcl_recovered,/omc_data/whoi/OMC/GI01SUMO/R00001/cg_data/dcl16/FLORT*/*.flort2.log,56,0,9,47,R00001,Available,,,KN-221-4,,,AT-30-01,,1.0,2014-09-10T18:50:00,2015-08-22T11:00:00,CGMGI-01SUMO-00001,,CGINS-FLORTD-01104,59.9337,-39.47378,,12.0,2685.0,
GI01SUMO-RID16-02-FLORTD000,recovered_host,Science,GI01SUMO_R00002_ingest.csv,GI01SUMO,2,Ingest.flort-dj-dcl_recovered,/omc_data/whoi/OMC/GI01SUMO/R00002/cg_data/dcl16/FLORT_sn1295/*.flort2.log,308,0,0,308,R00002,Available,,,AT-30-01,,,AR-07-01,,1.0,2015-08-15T19:22:00,2016-07-19T00:00:00,CGMGI-01SUMO-00002,,CGINS-FLORTD-01295,59.94358,-39.57372,,12.0,2668.0,
GI01SUMO-RID16-02-FLORTD000,telemetered,Science,GI01SUMO_D00001_ingest.csv,GI01SUMO,1,Ingest.flort-dj-dcl_telemetered,/omc_data/whoi/OMC/GI01SUMO/D00001/cg_data/dcl16/flort*/*flort*.log,68,0,4,64,D00001,Available,,,KN-221-4,,,AT-30-01,,1.0,2014-09-10T18:50:00,2015-08-22T11:00:00,CGMGI-01SUMO-00001,,CGINS-FLORTD-01104,59.9337,-39.47378,,12.0,2685.0,
GI01SUMO-RID16-02-FLORTD000,telemetered,Science,GI01SUMO_D00002_ingest.csv,GI01SUMO,2,Ingest.flort-dj-dcl_telemetered,/omc_data/whoi/OMC/GI01SUMO/D00002/cg_data/dcl16/flort*/*flort*.log,334,0,0,334,D00002,Available,,,AT-30-01,,,AR-07-01,,1.0,2015-08-15T19:22:00,2016-07-19T00:00:00,CGMGI-01SUMO-00002,,CGINS-FLORTD-01295,59.94358,-39.57372,,12.0,2668.0,
GI01SUMO-RID16-02-FLORTD000,telemetered,Science,GI01SUMO_D00003_ingest.csv,GI01SUMO,3,Ingest.flort-dj-dcl_telemetered,/omc_data/whoi/OMC/GI01SUMO/D00003/cg_data/dcl16/flort2/*flort*.log,233,0,4,229,D00003,Available,,,AR-07-01,,,,,1.0,2016-07-10T17:44:00,,CGMGI-01SUMO-00003,,CGINS-FLORTD-01106,59.9341,-39.4673,,12.0,2691.0,
GI01SUMO-RID16-03-CTDBPF000,recovered_host,Science,GI01SUMO_R00001_ingest.csv,GI01SUMO,1,Ingest.ctdbp-cdef-dcl_recovered,/omc_data/whoi/OMC/GI01SUMO/R00001/cg_data/dcl16/CTDBP*/*ctdbp.log,73,0,16,57,R00001,Available,,,KN-221-4,,,AT-30-01,,1.0,2014-09-10T18:50:00,2015-08-22T11:00:00,CGMGI-01SUMO-00001,,CGINS-CTDBPF-50001,59.9337,-39.47378,,12.0,2685.0,
GI01SUMO-RID16-03-CTDBPF000,recovered_host,Science,GI01SUMO_R00002_ingest.csv,GI01SUMO,2,Ingest.ctdbp-cdef-dcl_recovered,/omc_data/whoi/OMC/GI01SUMO/R00002/cg_data/dcl16/CTDBP_sn16-50061/*ctdbp.log,197,0,4,193,R00002,Available,,,AT-30-01,,,AR-07-01,,1.0,2015-08-15T19:22:00,2016-07-19T00:00:00,CGMGI-01SUMO-00002,,CGINS-CTDBPF-50061,59.94358,-39.57372,,12.0,2668.0,
GI01SUMO-RID16-03-CTDBPF000,recovered_inst,Science,GI01SUMO_R00001_ingest.csv,GI01SUMO,1,#Ingest.ctdbp-cdef_recovered,/omc_data/whoi/OMC/GI01SUMO/R00001/cg_data/dcl16/CTDBP*/*.hex,0,0,0,0,R00001,Missing,no inst data available due to damaged Y-cable,,KN-221-4,,,AT-30-01,,1.0,2014-09-10T18:50:00,2015-08-22T11:00:00,CGMGI-01SUMO-00001,,CGINS-CTDBPF-50001,59.9337,-39.47378,,12.0,2685.0,
GI01SUMO-RID16-03-CTDBPF000,recovered_inst,Science,GI01SUMO_R00002_ingest.csv,GI01SUMO,2,Ingest.ctdbp-cdef_recovered,/omc_data/whoi/OMC/GI01SUMO/R00002/cg_data/dcl16/CTDBP_sn16-50061/SBE*.hex,1,0,0,1,R00002,Available,,,AT-30-01,,,AR-07-01,,1.0,2015-08-15T19:22:00,2016-07-19T00:00:00,CGMGI-01SUMO-00002,,CGINS-CTDBPF-50061,59.94358,-39.57372,,12.0,2668.0,
GI01SUMO-RID16-03-CTDBPF000,telemetered,Science,GI01SUMO_D00001_ingest.csv,GI01SUMO,1,Ingest.ctdbp-cdef-dcl_telemetered,/omc_data/whoi/OMC/GI01SUMO/D00001/cg_data/dcl16/ctdbp*/*ctdbp*.log,75,0,8,67,D00001,Available,,,KN-221-4,,,AT-30-01,,1.0,2014-09-10T18:50:00,2015-08-22T11:00:00,CGMGI-01SUMO-00001,,CGINS-CTDBPF-50001,59.9337,-39.47378,,12.0,2685.0,
GI01SUMO-RID16-03-CTDBPF000,telemetered,Science,GI01SUMO_D00002_ingest.csv,GI01SUMO,2,Ingest.ctdbp-cdef-dcl_telemetered,/omc_data/whoi/OMC/GI01SUMO/D00002/cg_data/dcl16/ctdbp*/*ctdbp*.log,223,0,4,219,D00002,Available,,,AT-30-01,,,AR-07-01,,1.0,2015-08-15T19:22:00,2016-07-19T00:00:00,CGMGI-01SUMO-00002,,CGINS-CTDBPF-50061,59.94358,-39.57372,,12.0,2668.0,
GI01SUMO-RID16-03-CTDBPF000,telemetered,Science,GI01SUMO_D00003_ingest.csv,GI01SUMO,3,Ingest.ctdbp-cdef-dcl_telemetered,/omc_data/whoi/OMC/GI01SUMO/D00003/cg_data/dcl16/ctdbp/*ctdbp*.log,232,0,112,120,D00003,Available,,,AR-07-01,,,,,1.0,2016-07-10T17:44:00,,CGMGI-01SUMO-00003,,CGINS-CTDBPF-50001,59.9341,-39.4673,,12.0,2691.0,
GI01SUMO-RID16-04-VELPTA000,recovered_host,Science,GI01SUMO_R00001_ingest.csv,GI01SUMO,1,Ingest.velpt-ab-dcl_recovered,/omc_data/whoi/OMC/GI01SUMO/R00001/cg_data/dcl16/VELPT*/*.velpt*.log,233,0,12,221,R00001,Available,,,KN-221-4,,,AT-30-01,,1.0,2014-09-10T18:50:00,2015-08-22T11:00:00,CGMGI-01SUMO-00001,,CGINS-VELPTA-08544,59.9337,-39.47378,,12.0,2685.0,
GI01SUMO-RID16-04-VELPTA000,recovered_host,Science,GI01SUMO_R00002_ingest.csv,GI01SUMO,2,Ingest.velpt-ab-dcl_recovered,/omc_data/whoi/OMC/GI01SUMO/R00002/cg_data/dcl16/VELPT_snAQD12198/*.velpt*.log,308,0,0,308,R00002,Available,,,AT-30-01,,,AR-07-01,,1.0,2015-08-15T19:22:00,2016-07-19T00:00:00,CGMGI-01SUMO-00002,,CGINS-VELPTA-12198,59.94358,-39.57372,,12.0,2668.0,
GI01SUMO-RID16-04-VELPTA000,recovered_inst,Science,GI01SUMO_R00001_ingest.csv,GI01SUMO,1,#Ingest.velpt-ab_recovered,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,False,,Instrument did not log data internally,,KN-221-4,,,AT-30-01,,1.0,2014-09-10T18:50:00,2015-08-22T11:00:00,CGMGI-01SUMO-00001,,CGINS-VELPTA-08544,59.9337,-39.47378,,12.0,2685.0,
GI01SUMO-RID16-04-VELPTA000,recovered_inst,Science,GI01SUMO_R00002_ingest.csv,GI01SUMO,2,#Ingest.velpt-ab_recovered,/omc_data/whoi/OMC/GI01SUMO/R00002/cg_data/dcl16/VELPT_snAQD12198/*.aqd,1,0,0,1,R00002,Available,Instrument didn't log internally,,AT-30-01,,,AR-07-01,,1.0,2015-08-15T19:22:00,2016-07-19T00:00:00,CGMGI-01SUMO-00002,,CGINS-VELPTA-12198,59.94358,-39.57372,,12.0,2668.0,
GI01SUMO-RID16-04-VELPTA000,telemetered,Science,GI01SUMO_D00001_ingest.csv,GI01SUMO,1,Ingest.velpt-ab-dcl_telemetered,/omc_data/whoi/OMC/GI01SUMO/D00001/cg_data/dcl16/velpt*/*velpt*.log,73,0,12,61,D00001,Available,,,KN-221-4,,,AT-30-01,,1.0,2014-09-10T18:50:00,2015-08-22T11:00:00,CGMGI-01SUMO-00001,,CGINS-VELPTA-08544,59.9337,-39.47378,,12.0,2685.0,
GI01SUMO-RID16-04-VELPTA000,telemetered,Science,GI01SUMO_D00002_ingest.csv,GI01SUMO,2,Ingest.velpt-ab-dcl_telemetered,/omc_data/whoi/OMC/GI01SUMO/D00002/cg_data/dcl16/velpt*/*velpt*.log,330,0,0,330,D00002,Available,,,AT-30-01,,,AR-07-01,,1.0,2015-08-15T19:22:00,2016-07-19T00:00:00,CGMGI-01SUMO-00002,,CGINS-VELPTA-12198,59.94358,-39.57372,,12.0,2668.0,
GI01SUMO-RID16-04-VELPTA000,telemetered,Science,GI01SUMO_D00003_ingest.csv,GI01SUMO,3,Ingest.velpt-ab-dcl_telemetered,/omc_data/whoi/OMC/GI01SUMO/D00003/cg_data/dcl16/velpt/*velpt*.log,111,0,6,105,D00003,Available,,,AR-07-01,,,,,1.0,2016-07-10T17:44:00,,CGMGI-01SUMO-00003,,CGINS-VELPTA-08544,59.9341,-39.4673,,12.0,2691.0,
GI01SUMO-RID16-05-PCO2WB000,recovered_host,Science,GI01SUMO_R00001_ingest.csv,GI01SUMO,1,Ingest.pco2w-abc-dcl_recovered,/omc_data/whoi/OMC/GI01SUMO/R00001/cg_data/dcl16/PCO2W*/*.pco2w.log,233,0,9,224,R00001,Available,,,KN-221-4,,,AT-30-01,,1.0,2014-09-10T18:50:00,2015-08-22T11:00:00,CGMGI-01SUMO-00001,,CGINS-PCO2WB-C0051,59.9337,-39.47378,,12.0,2685.0,
GI01SUMO-RID16-05-PCO2WB000,recovered_host,Science,GI01SUMO_R00002_ingest.csv,GI01SUMO,2,Ingest.pco2w-abc-dcl_recovered,/omc_data/whoi/OMC/GI01SUMO/R00002/cg_data/dcl16/PCO2W_snC0100/*.pco2w.log,24,0,14,10,R00002,Available,,,AT-30-01,,,AR-07-01,,1.0,2015-08-15T19:22:00,2016-07-19T00:00:00,CGMGI-01SUMO-00002,,CGINS-PCO2WB-C0100,59.94358,-39.57372,,12.0,2668.0,
GI01SUMO-RID16-05-PCO2WB000,recovered_inst,Science,GI01SUMO_R00001_ingest.csv,GI01SUMO,1,#Ingest.pco2w-abc_recovered,/omc_data/whoi/OMC/GI01SUMO/R00001/cg_data/dcl16/PCO2W*/*.txt,0,0,0,0,R00001,Missing,no inst data available,,KN-221-4,,,AT-30-01,,1.0,2014-09-10T18:50:00,2015-08-22T11:00:00,CGMGI-01SUMO-00001,,CGINS-PCO2WB-C0051,59.9337,-39.47378,,12.0,2685.0,
GI01SUMO-RID16-05-PCO2WB000,recovered_inst,Science,GI01SUMO_R00002_ingest.csv,GI01SUMO,2,Ingest.pco2w-abc_recovered,/omc_data/whoi/OMC/GI01SUMO/R00002/cg_data/dcl16/PCO2W_snC0100/*.txt,1,0,0,1,R00002,Available,,,AT-30-01,,,AR-07-01,,1.0,2015-08-15T19:22:00,2016-07-19T00:00:00,CGMGI-01SUMO-00002,,CGINS-PCO2WB-C0100,59.94358,-39.57372,,12.0,2668.0,
GI01SUMO-RID16-05-PCO2WB000,telemetered,Science,GI01SUMO_D00001_ingest.csv,GI01SUMO,1,Ingest.pco2w-abc-dcl_telemetered,/omc_data/whoi/OMC/GI01SUMO/D00001/cg_data/dcl16/pco2w*/*pco2w*.log,73,0,18,55,D00001,Available,,,KN-221-4,,,AT-30-01,,1.0,2014-09-10T18:50:00,2015-08-22T11:00:00,CGMGI-01SUMO-00001,,CGINS-PCO2WB-C0051,59.9337,-39.47378,,12.0,2685.0,
GI01SUMO-RID16-05-PCO2WB000,telemetered,Science,GI01SUMO_D00002_ingest.csv,GI01SUMO,2,Ingest.pco2w-abc-dcl_telemetered,/omc_data/whoi/OMC/GI01SUMO/D00002/cg_data/dcl16/pco2w*/*pco2w*.log,50,0,15,35,D00002,Available,,,AT-30-01,,,AR-07-01,,1.0,2015-08-15T19:22:00,2016-07-19T00:00:00,CGMGI-01SUMO-00002,,CGINS-PCO2WB-C0100,59.94358,-39.57372,,12.0,2668.0,
GI01SUMO-RID16-05-PCO2WB000,telemetered,Science,GI01SUMO_D00003_ingest.csv,GI01SUMO,3,Ingest.pco2w-abc-dcl_telemetered,/omc_data/whoi/OMC/GI01SUMO/D00003/cg_data/dcl16/pco2w/*pco2w*.log,221,0,8,213,D00003,Available,,,AR-07-01,,,,,1.0,2016-07-10T17:44:00,,CGMGI-01SUMO-00003,,CGINS-PCO2WB-C0099,59.9341,-39.4673,,12.0,2691.0,
GI01SUMO-RID16-06-DOSTAD000,recovered_host,Science,GI01SUMO_R00001_ingest.csv,GI01SUMO,1,Ingest.dosta-abcdjm-ctdbp-dcl_recovered,/omc_data/whoi/OMC/GI01SUMO/R00001/cg_data/dcl16/CTDBP*/*ctdbp.log,73,0,16,57,R00001,Available,,,KN-221-4,,,AT-30-01,,1.0,2014-09-10T18:50:00,2015-08-22T11:00:00,CGMGI-01SUMO-00001,,CGINS-DOSTAD-00212,59.9337,-39.47378,,12.0,2685.0,
GI01SUMO-RID16-06-DOSTAD000,recovered_host,Science,GI01SUMO_R00002_ingest.csv,GI01SUMO,2,Ingest.dosta-abcdjm-dcl_recovered,/omc_data/whoi/OMC/GI01SUMO/R00002/cg_data/dcl16/DOSTA_sn457/*dosta2.log,308,0,0,308,R00002,Available,,,AT-30-01,,,AR-07-01,,1.0,2015-08-15T19:22:00,2016-07-19T00:00:00,CGMGI-01SUMO-00002,,CGINS-DOSTAD-00457,59.94358,-39.57372,,12.0,2668.0,
GI01SUMO-RID16-06-DOSTAD000,telemetered,Science,GI01SUMO_D00001_ingest.csv,GI01SUMO,1,# Ingest.dosta-abcdjm-dcl_telemetered,/omc_data/whoi/OMC/GI01SUMO/D00001/cg_data/dcl16/dosta*/*dosta*.log,0,0,0,0,D00001,Missing,No Dosta Data Received,,KN-221-4,,,AT-30-01,,1.0,2014-09-10T18:50:00,2015-08-22T11:00:00,CGMGI-01SUMO-00001,,CGINS-DOSTAD-00212,59.9337,-39.47378,,12.0,2685.0,
GI01SUMO-RID16-06-DOSTAD000,telemetered,Science,GI01SUMO_D00002_ingest.csv,GI01SUMO,2,Ingest.dosta-abcdjm-dcl_telemetered,/omc_data/whoi/OMC/GI01SUMO/D00002/cg_data/dcl16/dosta*/*dosta*.log,330,0,0,330,D00002,Available,,,AT-30-01,,,AR-07-01,,1.0,2015-08-15T19:22:00,2016-07-19T00:00:00,CGMGI-01SUMO-00002,,CGINS-DOSTAD-00457,59.94358,-39.57372,,12.0,2668.0,
GI01SUMO-RID16-06-DOSTAD000,telemetered,Science,GI01SUMO_D00003_ingest.csv,GI01SUMO,3,Ingest.dosta-abcdjm-dcl_telemetered,/omc_data/whoi/OMC/GI01SUMO/D00003/cg_data/dcl16/dosta2/*dosta*.log,233,0,3,230,D00003,Available,,,AR-07-01,,,,,1.0,2016-07-10T17:44:00,,CGMGI-01SUMO-00003,,CGINS-DOSTAD-00212,59.9341,-39.4673,,12.0,2691.0,
GI01SUMO-RID16-07-NUTNRB000,recovered_host,Science,GI01SUMO_R00001_ingest.csv,GI01SUMO,1,Ingest.nutnr-b-dcl-conc_recovered,/omc_data/whoi/OMC/GI01SUMO/R00001/cg_data/dcl16/NUTNR*/*.nutnr2.log,223,0,1,222,R00001,Available,,,KN-221-4,,,AT-30-01,,1.0,2014-09-10T18:50:00,2015-08-22T11:00:00,CGMGI-01SUMO-00001,,CGINS-NUTNRB-00262,59.9337,-39.47378,,12.0,2685.0,
GI01SUMO-RID16-07-NUTNRB000,recovered_host,Science,GI01SUMO_R00002_ingest.csv,GI01SUMO,2,Ingest.nutnr-b-dcl-full_recovered,/omc_data/whoi/OMC/GI01SUMO/R00002/cg_data/dcl16/NUTNR_sn271/*.nutnr2.log,197,0,4,193,R00002,Available,,,AT-30-01,,,AR-07-01,,1.0,2015-08-15T19:22:00,2016-07-19T00:00:00,CGMGI-01SUMO-00002,,CGINS-NUTNRB-00271,59.94358,-39.57372,,12.0,2668.0,
GI01SUMO-RID16-07-NUTNRB000,recovered_inst,Science,GI01SUMO_R00001_ingest.csv,GI01SUMO,1,#Ingest.nutnr-b_recovered,/omc_data/whoi/OMC/GI01SUMO/R00001/cg_data/dcl16/NUTNR*/*.DAT,0,0,0,0,R00001,Missing,no inst data available,,KN-221-4,,,AT-30-01,,1.0,2014-09-10T18:50:00,2015-08-22T11:00:00,CGMGI-01SUMO-00001,,CGINS-NUTNRB-00262,59.9337,-39.47378,,12.0,2685.0,
GI01SUMO-RID16-07-NUTNRB000,recovered_inst,Science,GI01SUMO_R00002_ingest.csv,GI01SUMO,2,Ingest.nutnr-b_recovered,/omc_data/whoi/OMC/GI01SUMO/R00002/cg_data/dcl16/NUTNR_sn271/*.DAT,214,0,0,214,R00002,Available,,,AT-30-01,,,AR-07-01,,1.0,2015-08-15T19:22:00,2016-07-19T00:00:00,CGMGI-01SUMO-00002,,CGINS-NUTNRB-00271,59.94358,-39.57372,,12.0,2668.0,
GI01SUMO-RID16-07-NUTNRB000,telemetered,Science,GI01SUMO_D00001_ingest.csv,GI01SUMO,1,Ingest.nutnr-b-dcl-conc_telemetered,/omc_data/whoi/OMC/GI01SUMO/D00001/cg_data/dcl16/nutnr*/*nutnr*.log,76,0,5,71,D00001,Available,,,KN-221-4,,,AT-30-01,,1.0,2014-09-10T18:50:00,2015-08-22T11:00:00,CGMGI-01SUMO-00001,,CGINS-NUTNRB-00262,59.9337,-39.47378,,12.0,2685.0,
GI01SUMO-RID16-07-NUTNRB000,telemetered,Science,GI01SUMO_D00002_ingest.csv,GI01SUMO,2,Ingest.nutnr-b-dcl-full_telemetered,/omc_data/whoi/OMC/GI01SUMO/D00002/cg_data/dcl16/nutnr*/*nutnr*.log,223,0,4,219,D00002,Available,,,AT-30-01,,,AR-07-01,,1.0,2015-08-15T19:22:00,2016-07-19T00:00:00,CGMGI-01SUMO-00002,,CGINS-NUTNRB-00271,59.94358,-39.57372,,12.0,2668.0,
GI01SUMO-RID16-07-NUTNRB000,telemetered,Science,GI01SUMO_D00003_ingest.csv,GI01SUMO,3,Ingest.nutnr-b-dcl-full_telemetered,/omc_data/whoi/OMC/GI01SUMO/D00003/cg_data/dcl16/nutnr2/*nutnr*.log,233,0,2,231,D00003,Available,,,AR-07-01,,,,,1.0,2016-07-10T17:44:00,,CGMGI-01SUMO-00003,,CGINS-NUTNRB-00270,59.9341,-39.4673,,12.0,2691.0,
GI01SUMO-RID16-08-SPKIRB000,recovered_host,Science,GI01SUMO_R00001_ingest.csv,GI01SUMO,1,Ingest.spkir-abj-dcl_recovered,/omc_data/whoi/OMC/GI01SUMO/R00001/cg_data/dcl16/SPKIR*/*.spkir2.log,222,0,2,220,R00001,Available,,,KN-221-4,,,AT-30-01,,1.0,2014-09-10T18:50:00,2015-08-22T11:00:00,CGMGI-01SUMO-00001,,CGINS-SPKIRB-00240,59.9337,-39.47378,,12.0,2685.0,
GI01SUMO-RID16-08-SPKIRB000,recovered_host,Science,GI01SUMO_R00002_ingest.csv,GI01SUMO,2,Ingest.spkir-abj-dcl_recovered,/omc_data/whoi/OMC/GI01SUMO/R00002/cg_data/dcl16/SPKIR_sn275/*.spkir2.log,308,0,0,308,R00002,Available,,,AT-30-01,,,AR-07-01,,1.0,2015-08-15T19:22:00,2016-07-19T00:00:00,CGMGI-01SUMO-00002,,CGINS-SPKIRB-00275,59.94358,-39.57372,,12.0,2668.0,
GI01SUMO-RID16-08-SPKIRB000,telemetered,Science,GI01SUMO_D00001_ingest.csv,GI01SUMO,1,Ingest.spkir-abj-dcl_telemetered,/omc_data/whoi/OMC/GI01SUMO/D00001/cg_data/dcl16/spkir*/*spkir*.log,70,0,3,67,D00001,Available,,,KN-221-4,,,AT-30-01,,1.0,2014-09-10T18:50:00,2015-08-22T11:00:00,CGMGI-01SUMO-00001,,CGINS-SPKIRB-00240,59.9337,-39.47378,,12.0,2685.0,
GI01SUMO-RID16-08-SPKIRB000,telemetered,Science,GI01SUMO_D00002_ingest.csv,GI01SUMO,2,Ingest.spkir-abj-dcl_telemetered,/omc_data/whoi/OMC/GI01SUMO/D00002/cg_data/dcl16/spkir*/*spkir*.log,334,0,0,334,D00002,Available,,,AT-30-01,,,AR-07-01,,1.0,2015-08-15T19:22:00,2016-07-19T00:00:00,CGMGI-01SUMO-00002,,CGINS-SPKIRB-00275,59.94358,-39.57372,,12.0,2668.0,
GI01SUMO-RID16-08-SPKIRB000,telemetered,Science,GI01SUMO_D00003_ingest.csv,GI01SUMO,3,Ingest.spkir-abj-dcl_telemetered,/omc_data/whoi/OMC/GI01SUMO/D00003/cg_data/dcl16/spkir2/*spkir*.log,230,0,2,228,D00003,Available,,,AR-07-01,,,,,1.0,2016-07-10T17:44:00,,CGMGI-01SUMO-00003,,CGINS-SPKIRB-00240,59.9341,-39.4673,,12.0,2691.0,
GI01SUMO-RII11-02-ADCPSN010,recovered_host,Science,GI01SUMO_R00001_ingest.csv,GI01SUMO,1,Ingest.adcps-jln-stc_recovered,/omc_data/whoi/OMC/GI01SUMO/R00001/cg_data/dcl11/imm/ADCP_sn21717/adcp_*.DAT,4575,0,4338,237,R00001,Available,,,KN-221-4,,,AT-30-01,,1.0,2014-09-10T18:50:00,2015-08-22T11:00:00,CGMGI-01SUMO-00001,,CGINS-ADCPSN-21717,59.9337,-39.47378,,500.0,2685.0,
GI01SUMO-RII11-02-ADCPSN010,recovered_host,Science,GI01SUMO_R00002_ingest.csv,GI01SUMO,2,Ingest.adcps-jln-stc_recovered,/omc_data/whoi/OMC/GI01SUMO/R00002/cg_data/dcl11/imm/ADCP_sn22865/adcp_*.DAT,6376,0,6368,8,R00002,Available,,,AT-30-01,,,AR-07-01,,1.0,2015-08-15T19:22:00,2016-07-19T00:00:00,CGMGI-01SUMO-00002,,CGINS-ADCPSN-22865,59.94358,-39.57372,,500.0,2668.0,
