reference_designator,data_source,type_list,ingest_csv_filename,platform,deployment#,uframe_route,filename_mask,number_files,file of today,file <= 1k,file > 1K,compare_DH,Automated_status,status,notes_x,CUID_Deploy,compare,deployedBy,CUID_Recover,recoveredBy,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes_y
GS01SUMO-RID16-03-CTDBPF000,telemetered,Science,GS01SUMO_D00001_ingest.csv,GS01SUMO,1,Ingest.ctdbp-cdef-dcl_telemetered,/omc_data/whoi/OMC/GS01SUMO/D00001/cg_data/dcl16/ctdbp/*.ctdbp.log,127,0,7,120,D00001,Available,,,AT-26-29,,,NBP-15-11,,1.0,2015-02-18T21:06:00,2015-12-27T11:20:00,CGMGS-01SUMO-00001,,CGINS-CTDBPF-50060,-54.40833,-89.3575,,12.0,4611.0,
GS01SUMO-RID16-03-CTDBPF000,telemetered,Science,GS01SUMO_D00002_ingest.csv,GS01SUMO,2,Ingest.ctdbp-cdef-dcl_telemetered,/omc_data/whoi/OMC/GS01SUMO/D00002/cg_data/dcl16/ctdbp/*.ctdbp.log,404,0,8,396,D00002,Available,,,NBP-15-11,,,NBP16-10,,1.0,2015-12-14T20:20:00,2016-12-12T00:00:00,CGMGS-01SUMO-00002,,CGINS-CTDBPF-50142,-54.40408,-89.20691,,12.0,4588.0,Update recovery date when Quick Look report is released
GS01SUMO-RID16-03-CTDBPF000,telemetered,Science,GS01SUMO_D00003_ingest.csv,GS01SUMO,3,Ingest.ctdbp-cdef-dcl_telemetered,/omc_data/whoi/OMC/GS01SUMO/D00003/cg_data/dcl16/ctdbp/*.ctdbp.log,288,0,6,282,D00003,Available,,,NBP16-10,,,,,1.0,2016-11-25T01:11:00,,CGMGS-01SUMO-00003,,CGINS-CTDBPF-50060,-54.4076,-89.35673333,,12.0,4612.0,
GS01SUMO-RID16-04-VELPTA000,recovered_host,Science,GS01SUMO_R00001_ingest.csv,GS01SUMO,1,Ingest.velpt-ab-dcl_recovered,/omc_data/whoi/OMC/GS01SUMO/R00001/cg_data/dcl16/VELPT*/*.velpt*.log,155,0,8,147,R00001,Available,,,AT-26-29,,,NBP-15-11,,1.0,2015-02-18T21:06:00,2015-12-27T11:20:00,CGMGS-01SUMO-00001,,CGINS-VELPTA-12224,-54.40833,-89.3575,,12.0,4611.0,
GS01SUMO-RID16-04-VELPTA000,recovered_host,Science,GS01SUMO_R00002_ingest.csv,GS01SUMO,2,Ingest.velpt-ab-dcl_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/cg_data/dcl16/velpt/*.velpt.log,376,0,1,375,R00002,Available,,,NBP-15-11,,,NBP16-10,,1.0,2015-12-14T20:20:00,2016-12-12T00:00:00,CGMGS-01SUMO-00002,,CGINS-VELPTA-12231,-54.40408,-89.20691,,12.0,4588.0,Update recovery date when Quick Look report is released
GS01SUMO-RID16-04-VELPTA000,recovered_inst,Science,GS01SUMO_R00001_ingest.csv,GS01SUMO,1,#Ingest.velpt-ab_recovered,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,False,,Data not expected,,AT-26-29,,,NBP-15-11,,1.0,2015-02-18T21:06:00,2015-12-27T11:20:00,CGMGS-01SUMO-00001,,CGINS-VELPTA-12224,-54.40833,-89.3575,,12.0,4611.0,
GS01SUMO-RID16-04-VELPTA000,recovered_inst,Science,GS01SUMO_R00002_ingest.csv,GS01SUMO,2,#Ingest.velpt-ab_recovered,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,False,,No data available,,NBP-15-11,,,NBP16-10,,1.0,2015-12-14T20:20:00,2016-12-12T00:00:00,CGMGS-01SUMO-00002,,CGINS-VELPTA-12231,-54.40408,-89.20691,,12.0,4588.0,Update recovery date when Quick Look report is released
GS01SUMO-RID16-04-VELPTA000,telemetered,Science,GS01SUMO_D00001_ingest.csv,GS01SUMO,1,Ingest.velpt-ab-dcl_telemetered,/omc_data/whoi/OMC/GS01SUMO/D00001/cg_data/dcl16/velpt/*.velpt.log,149,0,8,141,D00001,Available,,,AT-26-29,,,NBP-15-11,,1.0,2015-02-18T21:06:00,2015-12-27T11:20:00,CGMGS-01SUMO-00001,,CGINS-VELPTA-12224,-54.40833,-89.3575,,12.0,4611.0,
GS01SUMO-RID16-04-VELPTA000,telemetered,Science,GS01SUMO_D00002_ingest.csv,GS01SUMO,2,Ingest.velpt-ab-dcl_telemetered,/omc_data/whoi/OMC/GS01SUMO/D00002/cg_data/dcl16/velpt/*.velpt.log,404,0,8,396,D00002,Available,,,NBP-15-11,,,NBP16-10,,1.0,2015-12-14T20:20:00,2016-12-12T00:00:00,CGMGS-01SUMO-00002,,CGINS-VELPTA-12231,-54.40408,-89.20691,,12.0,4588.0,Update recovery date when Quick Look report is released
GS01SUMO-RID16-04-VELPTA000,telemetered,Science,GS01SUMO_D00003_ingest.csv,GS01SUMO,3,Ingest.velpt-ab-dcl_telemetered,/omc_data/whoi/OMC/GS01SUMO/D00003/cg_data/dcl16/velpt/*.velpt.log,208,0,5,203,D00003,Available,,,NBP16-10,,,,,1.0,2016-11-25T01:11:00,,CGMGS-01SUMO-00003,,CGINS-VELPTA-12747,-54.4076,-89.35673333,,12.0,4612.0,
GS01SUMO-RID16-05-PCO2WB000,recovered_host,Science,GS01SUMO_R00001_ingest.csv,GS01SUMO,1,Ingest.pco2w-abc-dcl_recovered,/omc_data/whoi/OMC/GS01SUMO/R00001/cg_data/dcl16/PCO2W_snC0070/*.pco2w.log,155,0,11,144,R00001,Available,,,AT-26-29,,,NBP-15-11,,1.0,2015-02-18T21:06:00,2015-12-27T11:20:00,CGMGS-01SUMO-00001,,CGINS-PCO2WB-C0070,-54.40833,-89.3575,,12.0,4611.0,
GS01SUMO-RID16-05-PCO2WB000,recovered_host,Science,GS01SUMO_R00002_ingest.csv,GS01SUMO,2,Ingest.pco2w-abc-dcl_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/cg_data/dcl16/pco2w/*.pco2w.log,360,0,4,356,R00002,Available,,,NBP-15-11,,,NBP16-10,,1.0,2015-12-14T20:20:00,2016-12-12T00:00:00,CGMGS-01SUMO-00002,,CGINS-PCO2WB-C0113,-54.40408,-89.20691,,12.0,4588.0,Update recovery date when Quick Look report is released
GS01SUMO-RID16-05-PCO2WB000,recovered_inst,Science,GS01SUMO_R00001_ingest.csv,GS01SUMO,1,#Ingest.pco2w-abc_recovered,,file_mask is empty,file_mask is empty,file_mask is empty,file_mask is empty,False,,Data not available,,AT-26-29,,,NBP-15-11,,1.0,2015-02-18T21:06:00,2015-12-27T11:20:00,CGMGS-01SUMO-00001,,CGINS-PCO2WB-C0070,-54.40833,-89.3575,,12.0,4611.0,
GS01SUMO-RID16-05-PCO2WB000,recovered_inst,Science,GS01SUMO_R00002_ingest.csv,GS01SUMO,2,Ingest.pco2w-abc_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/instruments/dcl16/PCO2W_snC0113/SAMI*.txt,1,0,0,1,R00002,Available,,,NBP-15-11,,,NBP16-10,,1.0,2015-12-14T20:20:00,2016-12-12T00:00:00,CGMGS-01SUMO-00002,,CGINS-PCO2WB-C0113,-54.40408,-89.20691,,12.0,4588.0,Update recovery date when Quick Look report is released
GS01SUMO-RID16-05-PCO2WB000,telemetered,Science,GS01SUMO_D00001_ingest.csv,GS01SUMO,1,Ingest.pco2w-abc-dcl_telemetered,/omc_data/whoi/OMC/GS01SUMO/D00001/cg_data/dcl16/pco2w/*.pco2w.log,149,0,11,138,D00001,Available,,,AT-26-29,,,NBP-15-11,,1.0,2015-02-18T21:06:00,2015-12-27T11:20:00,CGMGS-01SUMO-00001,,CGINS-PCO2WB-C0070,-54.40833,-89.3575,,12.0,4611.0,
GS01SUMO-RID16-05-PCO2WB000,telemetered,Science,GS01SUMO_D00002_ingest.csv,GS01SUMO,2,Ingest.pco2w-abc-dcl_telemetered,/omc_data/whoi/OMC/GS01SUMO/D00002/cg_data/dcl16/pco2w/*.pco2w.log,395,0,10,385,D00002,Available,,,NBP-15-11,,,NBP16-10,,1.0,2015-12-14T20:20:00,2016-12-12T00:00:00,CGMGS-01SUMO-00002,,CGINS-PCO2WB-C0113,-54.40408,-89.20691,,12.0,4588.0,Update recovery date when Quick Look report is released
GS01SUMO-RID16-05-PCO2WB000,telemetered,Science,GS01SUMO_D00003_ingest.csv,GS01SUMO,3,Ingest.pco2w-abc-dcl_telemetered,/omc_data/whoi/OMC/GS01SUMO/D00003/cg_data/dcl16/pco2w/*.pco2w.log,231,0,14,217,D00003,Available,,,NBP16-10,,,,,1.0,2016-11-25T01:11:00,,CGMGS-01SUMO-00003,,CGINS-PCO2WB-C0050,-54.4076,-89.35673333,,12.0,4612.0,
GS01SUMO-RID16-06-DOSTAD000,recovered_host,Science,GS01SUMO_R00001_ingest.csv,GS01SUMO,1,Ingest.dosta-abcdjm-dcl_recovered,/omc_data/whoi/OMC/GS01SUMO/R00001/cg_data/dcl16/DOSTA_sn382/*dosta2.log,155,0,1,154,R00001,Available,,,AT-26-29,,,NBP-15-11,,1.0,2015-02-18T21:06:00,2015-12-27T11:20:00,CGMGS-01SUMO-00001,,CGINS-DOSTAD-00382,-54.40833,-89.3575,,12.0,4611.0,
GS01SUMO-RID16-06-DOSTAD000,recovered_host,Science,GS01SUMO_R00002_ingest.csv,GS01SUMO,2,Ingest.dosta-abcdjm-dcl_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/cg_data/dcl16/dosta2/*dosta2.log,376,0,0,376,R00002,Available,,,NBP-15-11,,,NBP16-10,,1.0,2015-12-14T20:20:00,2016-12-12T00:00:00,CGMGS-01SUMO-00002,,CGINS-DOSTAD-00227,-54.40408,-89.20691,,12.0,4588.0,Update recovery date when Quick Look report is released
GS01SUMO-RID16-06-DOSTAD000,telemetered,Science,GS01SUMO_D00001_ingest.csv,GS01SUMO,1,Ingest.dosta-abcdjm-dcl_telemetered,/omc_data/whoi/OMC/GS01SUMO/D00001/cg_data/dcl16/dosta2/*.dosta*.log,149,0,0,149,D00001,Available,,,AT-26-29,,,NBP-15-11,,1.0,2015-02-18T21:06:00,2015-12-27T11:20:00,CGMGS-01SUMO-00001,,CGINS-DOSTAD-00382,-54.40833,-89.3575,,12.0,4611.0,
GS01SUMO-RID16-06-DOSTAD000,telemetered,Science,GS01SUMO_D00002_ingest.csv,GS01SUMO,2,Ingest.dosta-abcdjm-dcl_telemetered,/omc_data/whoi/OMC/GS01SUMO/D00002/cg_data/dcl16/dosta2/*.dosta*.log,407,0,2,405,D00002,Available,,,NBP-15-11,,,NBP16-10,,1.0,2015-12-14T20:20:00,2016-12-12T00:00:00,CGMGS-01SUMO-00002,,CGINS-DOSTAD-00227,-54.40408,-89.20691,,12.0,4588.0,Update recovery date when Quick Look report is released
GS01SUMO-RID16-06-DOSTAD000,telemetered,Science,GS01SUMO_D00003_ingest.csv,GS01SUMO,3,Ingest.dosta-abcdjm-dcl_telemetered,/omc_data/whoi/OMC/GS01SUMO/D00003/cg_data/dcl16/dosta2/*.dosta2.log,288,0,3,285,D00003,Available,,,NBP16-10,,,,,1.0,2016-11-25T01:11:00,,CGMGS-01SUMO-00003,,CGINS-DOSTAD-00428,-54.4076,-89.35673333,,12.0,4612.0,
GS01SUMO-RID16-07-NUTNRB000,recovered_host,Science,GS01SUMO_R00001_ingest.csv,GS01SUMO,1,Ingest.nutnr-b-dcl-full_recovered,/omc_data/whoi/OMC/GS01SUMO/R00001/cg_data/dcl16/NUTNR*/*.nutnr2.log,155,0,4,151,R00001,Available,,,AT-26-29,,,NBP-15-11,,1.0,2015-02-18T21:06:00,2015-12-27T11:20:00,CGMGS-01SUMO-00001,,CGINS-NUTNRB-00260,-54.40833,-89.3575,,12.0,4611.0,
GS01SUMO-RID16-07-NUTNRB000,recovered_host,Science,GS01SUMO_R00002_ingest.csv,GS01SUMO,2,Ingest.nutnr-b-dcl-full_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/cg_data/dcl16/nutnr2/*.nutnr2.log,375,0,1,374,R00002,Available,,,NBP-15-11,,,NBP16-10,,1.0,2015-12-14T20:20:00,2016-12-12T00:00:00,CGMGS-01SUMO-00002,,CGINS-NUTNRB-00240,-54.40408,-89.20691,,12.0,4588.0,Update recovery date when Quick Look report is released
GS01SUMO-RID16-07-NUTNRB000,recovered_inst,Science,GS01SUMO_R00001_ingest.csv,GS01SUMO,1,Ingest.nutnr-b_recovered,/omc_data/whoi/OMC/GS01SUMO/R00001/cg_data/dcl16/NUTNR*/*.DAT,381,0,0,381,R00001,Available,,,AT-26-29,,,NBP-15-11,,1.0,2015-02-18T21:06:00,2015-12-27T11:20:00,CGMGS-01SUMO-00001,,CGINS-NUTNRB-00260,-54.40833,-89.3575,,12.0,4611.0,
GS01SUMO-RID16-07-NUTNRB000,recovered_inst,Science,GS01SUMO_R00002_ingest.csv,GS01SUMO,2,Ingest.nutnr-b_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/instruments/dcl16/NUTNR_sn240/*.DAT,415,0,0,415,R00002,Available,,,NBP-15-11,,,NBP16-10,,1.0,2015-12-14T20:20:00,2016-12-12T00:00:00,CGMGS-01SUMO-00002,,CGINS-NUTNRB-00240,-54.40408,-89.20691,,12.0,4588.0,Update recovery date when Quick Look report is released
GS01SUMO-RID16-07-NUTNRB000,telemetered,Science,GS01SUMO_D00001_ingest.csv,GS01SUMO,1,Ingest.nutnr-b-dcl-full_telemetered,/omc_data/whoi/OMC/GS01SUMO/D00001/cg_data/dcl16/nutnr2/*.nutnr*.log,149,0,3,146,D00001,Available,,,AT-26-29,,,NBP-15-11,,1.0,2015-02-18T21:06:00,2015-12-27T11:20:00,CGMGS-01SUMO-00001,,CGINS-NUTNRB-00260,-54.40833,-89.3575,,12.0,4611.0,
GS01SUMO-RID16-07-NUTNRB000,telemetered,Science,GS01SUMO_D00002_ingest.csv,GS01SUMO,2,Ingest.nutnr-b-dcl-full_telemetered,/omc_data/whoi/OMC/GS01SUMO/D00002/cg_data/dcl16/nutnr2/*.nutnr2.log,403,0,8,395,D00002,Available,,,NBP-15-11,,,NBP16-10,,1.0,2015-12-14T20:20:00,2016-12-12T00:00:00,CGMGS-01SUMO-00002,,CGINS-NUTNRB-00240,-54.40408,-89.20691,,12.0,4588.0,Update recovery date when Quick Look report is released
GS01SUMO-RID16-07-NUTNRB000,telemetered,Science,GS01SUMO_D00003_ingest.csv,GS01SUMO,3,Ingest.nutnr-b-dcl-full_telemetered,/omc_data/whoi/OMC/GS01SUMO/D00003/cg_data/dcl16/nutnr2/*.nutnr2.log,228,0,9,219,D00003,Available,,,NBP16-10,,,,,1.0,2016-11-25T01:11:00,,CGMGS-01SUMO-00003,,CGINS-NUTNRB-00284,-54.4076,-89.35673333,,12.0,4612.0,
GS01SUMO-RID16-08-SPKIRB000,recovered_host,Science,GS01SUMO_R00001_ingest.csv,GS01SUMO,1,Ingest.spkir-abj-dcl_recovered,/omc_data/whoi/OMC/GS01SUMO/R00001/cg_data/dcl16/SPKIR*/*.spkir2.log,155,0,0,155,R00001,Available,,,AT-26-29,,,NBP-15-11,,1.0,2015-02-18T21:06:00,2015-12-27T11:20:00,CGMGS-01SUMO-00001,,CGINS-NUTNRB-00276,-54.40833,-89.3575,,12.0,4611.0,
GS01SUMO-RID16-08-SPKIRB000,recovered_host,Science,GS01SUMO_R00002_ingest.csv,GS01SUMO,2,Ingest.spkir-abj-dcl_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/cg_data/dcl16/spkir2/*.spkir2.log,376,0,0,376,R00002,Available,,,NBP-15-11,,,NBP16-10,,1.0,2015-12-14T20:20:00,2016-12-12T00:00:00,CGMGS-01SUMO-00002,,CGINS-SPKIRB-00302,-54.40408,-89.20691,,12.0,4588.0,Update recovery date when Quick Look report is released
GS01SUMO-RID16-08-SPKIRB000,telemetered,Science,GS01SUMO_D00001_ingest.csv,GS01SUMO,1,Ingest.spkir-abj-dcl_telemetered,/omc_data/whoi/OMC/GS01SUMO/D00001/cg_data/dcl16/spkir2/*.spkir*.log,149,0,0,149,D00001,Available,,,AT-26-29,,,NBP-15-11,,1.0,2015-02-18T21:06:00,2015-12-27T11:20:00,CGMGS-01SUMO-00001,,CGINS-NUTNRB-00276,-54.40833,-89.3575,,12.0,4611.0,
GS01SUMO-RID16-08-SPKIRB000,telemetered,Science,GS01SUMO_D00002_ingest.csv,GS01SUMO,2,Ingest.spkir-abj-dcl_telemetered,/omc_data/whoi/OMC/GS01SUMO/D00002/cg_data/dcl16/spkir2/*.spkir2.log,407,0,2,405,D00002,Available,,,NBP-15-11,,,NBP16-10,,1.0,2015-12-14T20:20:00,2016-12-12T00:00:00,CGMGS-01SUMO-00002,,CGINS-SPKIRB-00302,-54.40408,-89.20691,,12.0,4588.0,Update recovery date when Quick Look report is released
GS01SUMO-RID16-08-SPKIRB000,telemetered,Science,GS01SUMO_D00003_ingest.csv,GS01SUMO,3,Ingest.spkir-abj-dcl_telemetered,/omc_data/whoi/OMC/GS01SUMO/D00003/cg_data/dcl16/spkir2/*.spkir2.log,224,0,2,222,D00003,Available,,,NBP16-10,,,,,1.0,2016-11-25T01:11:00,,CGMGS-01SUMO-00003,,CGINS-SPKIRB-00273,-54.4076,-89.35673333,,12.0,4612.0,
GS01SUMO-RII11-02-ADCPSN010,recovered_host,Science,GS01SUMO_R00001_ingest.csv,GS01SUMO,1,Ingest.adcps-jln-stc_recovered,/omc_data/whoi/OMC/GS01SUMO/R00001/cg_data/dcl16/ADCP_sn21002/adcp*.DAT,212,0,202,10,R00001,Available,,,AT-26-29,,,NBP-15-11,,1.0,2015-02-18T21:06:00,2015-12-27T11:20:00,CGMGS-01SUMO-00001,,CGINS-ADCPSN-21002,-54.40833,-89.3575,,500.0,4611.0,
