reference_designator,data_source,type_list,ingest_csv_filename,platform,deployment#,uframe_route_y,filename_mask,number_files,file of today,file <= 1k,file > 1K,Automated_status,status,notes_x,CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes_y
GI03FLMB-RIM01-00-SIOENG000,telemetered,Engineering,GI03FLMB_D00001_ingest.csv,GI03FLMB,1.0,,/omc_data/whoi/OMC/GI03FLMB/D00001/*status_1328501.dat,13,0,12,1,Available,,,KN-221-4,,AT-30-01,,1.0,2014-09-16T13:24:00,2015-08-20T12:56:00,CGMGI-03FLMB-00001,,CGCON-SIOCON-13285,59.71267,-39.23017,,1508.0,2825.0,
GI03FLMB-RIM01-00-SIOENG000,telemetered,Engineering,GI03FLMB_D00002_ingest.csv,GI03FLMB,2.0,,/omc_data/whoi/OMC/GI03FLMB/D00002/*status_1487601.dat,44,0,44,0,Available,,,AT-30-01,,AR-07-01,,1.0,2015-08-21T17:11:00,2016-07-18T00:00:00,CGMGI-03FLMB-00002,,CGCON-SIOCON-14876,59.71823,-39.35362,,1510.0,2812.0,deployment_depth placeholder: design depth
GI03FLMB-RIM01-00-SIOENG000,telemetered,Engineering,GI03FLMB_D00003_ingest.csv,GI03FLMB,3.0,,/omc_data/whoi/OMC/GI03FLMB/D00003/*status_1328201.dat,46,0,46,0,Available,,,AR-07-01,,,,1.0,2016-07-13T15:49:00,,CGMGI-03FLMB-00003,,CGCON-SIOCON-13282,59.71547,-39.31479,,1507.0,2825.0,
GI03FLMB-RIM01-02-ADCPSL007,recovered_host,Science,GI03FLMB_R00001_ingest.csv,GI03FLMB,1.0,,/omc_data/whoi/OMC/GI03FLMB/R00001/cg_data/dcl00/ADCPS-L_sn18353/ADC*.DAT,339,0,0,339,Available,,,KN-221-4,,AT-30-01,,1.0,2014-09-16T13:24:00,2015-08-20T12:56:00,CGMGI-03FLMB-00001,,CGINS-ADCPSL-18353,59.71267,-39.23017,,502.0,2825.0,
GI03FLMB-RIM01-02-ADCPSL007,recovered_host,Science,GI03FLMB_R00002_ingest.csv,GI03FLMB,2.0,,/omc_data/whoi/OMC/GI03FLMB/R00002/cg_data/dcl00/ADCPS_sn23381/ADC*.DAT,335,0,0,335,Available,,,AT-30-01,,AR-07-01,,1.0,2015-08-21T17:11:00,2016-07-18T00:00:00,CGMGI-03FLMB-00002,,CGINS-ADCPSL-23381,59.71823,-39.35362,,500.0,2812.0,deployment_depth placeholder: design depth
GI03FLMB-RIM01-02-ADCPSL007,recovered_inst,Science,GI03FLMB_R00001_ingest.csv,GI03FLMB,1.0,,/omc_data/whoi/OMC/GI03FLMB/R00001/cg_data/dcl00/ADCPS-L_sn18353/*RDI_000.000,1,0,0,1,Available,,,KN-221-4,,AT-30-01,,1.0,2014-09-16T13:24:00,2015-08-20T12:56:00,CGMGI-03FLMB-00001,,CGINS-ADCPSL-18353,59.71267,-39.23017,,502.0,2825.0,
GI03FLMB-RIM01-02-ADCPSL007,recovered_inst,Science,GI03FLMB_R00002_ingest.csv,GI03FLMB,2.0,,/omc_data/whoi/OMC/GI03FLMB/R00002/cg_data/dcl00/ADCPS_sn23381/_RDI*.000,6,0,0,6,Available,,,AT-30-01,,AR-07-01,,1.0,2015-08-21T17:11:00,2016-07-18T00:00:00,CGMGI-03FLMB-00002,,CGINS-ADCPSL-23381,59.71823,-39.35362,,500.0,2812.0,deployment_depth placeholder: design depth
GI03FLMB-RIM01-02-ADCPSL007,telemetered,Science,GI03FLMB_D00001_ingest.csv,GI03FLMB,1.0,,/omc_data/whoi/OMC/GI03FLMB/D00001/*adcps_*.dat,20,0,4,16,Available,,,KN-221-4,,AT-30-01,,1.0,2014-09-16T13:24:00,2015-08-20T12:56:00,CGMGI-03FLMB-00001,,CGINS-ADCPSL-18353,59.71267,-39.23017,,502.0,2825.0,
GI03FLMB-RIM01-02-ADCPSL007,telemetered,Science,GI03FLMB_D00002_ingest.csv,GI03FLMB,2.0,,/omc_data/whoi/OMC/GI03FLMB/D00002/*adcps_*.dat,53,0,10,43,Available,,,AT-30-01,,AR-07-01,,1.0,2015-08-21T17:11:00,2016-07-18T00:00:00,CGMGI-03FLMB-00002,,CGINS-ADCPSL-23381,59.71823,-39.35362,,500.0,2812.0,deployment_depth placeholder: design depth
GI03FLMB-RIM01-02-ADCPSL007,telemetered,Science,GI03FLMB_D00003_ingest.csv,GI03FLMB,3.0,,/omc_data/whoi/OMC/GI03FLMB/D00003/*adcps*.dat,55,0,17,38,Available,,,AR-07-01,,,,1.0,2016-07-13T15:49:00,,CGMGI-03FLMB-00003,,CGINS-ADCPSL-21497,59.71547,-39.31479,,500.0,2825.0,
GI03FLMB-RIM01-02-CTDMOG060,recovered_host,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GI03FLMB-RIM01-02-CTDMOG060,recovered_inst,Science,GI03FLMB_R00001_ingest.csv,GI03FLMB,1.0,,/omc_data/whoi/OMC/GI03FLMB/R00001/cg_data/dcl00/CTDMO-G_sn11612/*.hex,1,0,0,1,Available,,,KN-221-4,,AT-30-01,,1.0,2014-09-16T13:24:00,2015-08-20T12:56:00,CGMGI-03FLMB-00001,,CGINS-CTDMOG-11612,59.71267,-39.23017,,30.0,2825.0,
GI03FLMB-RIM01-02-CTDMOG060,recovered_inst,Science,GI03FLMB_R00002_ingest.csv,GI03FLMB,2.0,,/omc_data/whoi/OMC/GI03FLMB/R00002/cg_data/dcl00/CTDMO_sn37-13430/*.hex,1,0,0,1,Available,,,AT-30-01,,AR-07-01,,1.0,2015-08-21T17:11:00,2016-07-18T00:00:00,CGMGI-03FLMB-00002,,CGINS-CTDMOG-13430,59.71823,-39.35362,,30.0,2812.0,deployment_depth placeholder: design depth
GI03FLMB-RIM01-02-CTDMOG060,telemetered,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GI03FLMB-RIM01-02-CTDMOG061,recovered_host,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GI03FLMB-RIM01-02-CTDMOG061,recovered_inst,Science,GI03FLMB_R00001_ingest.csv,GI03FLMB,1.0,,/omc_data/whoi/OMC/GI03FLMB/R00001/cg_data/dcl00/CTDMO-G_sn11609/*.hex,1,0,0,1,Available,,,KN-221-4,,AT-30-01,,1.0,2014-09-16T13:24:00,2015-08-20T12:56:00,CGMGI-03FLMB-00001,,CGINS-CTDMOG-11609,59.71267,-39.23017,,41.0,2825.0,
GI03FLMB-RIM01-02-CTDMOG061,recovered_inst,Science,GI03FLMB_R00002_ingest.csv,GI03FLMB,2.0,,/omc_data/whoi/OMC/GI03FLMB/R00002/cg_data/dcl00/CTDMO_sn37-13431/*.hex,1,0,0,1,Available,,,AT-30-01,,AR-07-01,,1.0,2015-08-21T17:11:00,2016-07-18T00:00:00,CGMGI-03FLMB-00002,,CGINS-CTDMOG-13431,59.71823,-39.35362,,39.0,2812.0,
GI03FLMB-RIM01-02-CTDMOG061,telemetered,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GI03FLMB-RIM01-02-CTDMOG062,recovered_host,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GI03FLMB-RIM01-02-CTDMOG062,recovered_inst,Science,GI03FLMB_R00001_ingest.csv,GI03FLMB,1.0,,/omc_data/whoi/OMC/GI03FLMB/R00001/cg_data/dcl00/CTDMO-G_sn12310/*.hex,1,0,0,1,Available,,,KN-221-4,,AT-30-01,,1.0,2014-09-16T13:24:00,2015-08-20T12:56:00,CGMGI-03FLMB-00001,,CGINS-CTDMOG-12310,59.71267,-39.23017,,61.0,2825.0,
GI03FLMB-RIM01-02-CTDMOG062,recovered_inst,Science,GI03FLMB_R00002_ingest.csv,GI03FLMB,2.0,,/omc_data/whoi/OMC/GI03FLMB/R00002/cg_data/dcl00/CTDMO_sn37-13432/*.hex,1,0,0,1,Available,,,AT-30-01,,AR-07-01,,1.0,2015-08-21T17:11:00,2016-07-18T00:00:00,CGMGI-03FLMB-00002,,CGINS-CTDMOG-13432,59.71823,-39.35362,,59.0,2812.0,
GI03FLMB-RIM01-02-CTDMOG062,telemetered,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GI03FLMB-RIM01-02-CTDMOG063,recovered_host,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GI03FLMB-RIM01-02-CTDMOG063,recovered_inst,Science,GI03FLMB_R00001_ingest.csv,GI03FLMB,1.0,,/omc_data/whoi/OMC/GI03FLMB/R00001/cg_data/dcl00/CTDMO-G_sn11535/*.hex,1,0,0,1,Available,,,KN-221-4,,AT-30-01,,1.0,2014-09-16T13:24:00,2015-08-20T12:56:00,CGMGI-03FLMB-00001,,CGINS-CTDMOG-11535,59.71267,-39.23017,,91.0,2825.0,
GI03FLMB-RIM01-02-CTDMOG063,recovered_inst,Science,GI03FLMB_R00002_ingest.csv,GI03FLMB,2.0,,/omc_data/whoi/OMC/GI03FLMB/R00002/cg_data/dcl00/CTDMO_sn37-13433/*.hex,1,0,0,1,Available,,,AT-30-01,,AR-07-01,,1.0,2015-08-21T17:11:00,2016-07-18T00:00:00,CGMGI-03FLMB-00002,,CGINS-CTDMOG-13433,59.71823,-39.35362,,90.0,2812.0,
GI03FLMB-RIM01-02-CTDMOG063,telemetered,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GI03FLMB-RIM01-02-CTDMOG064,recovered_host,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GI03FLMB-RIM01-02-CTDMOG064,recovered_inst,Science,GI03FLMB_R00001_ingest.csv,GI03FLMB,1.0,,/omc_data/whoi/OMC/GI03FLMB/R00001/cg_data/dcl00/CTDMO-G_sn11603/*.hex,1,0,0,1,Available,,,KN-221-4,,AT-30-01,,1.0,2014-09-16T13:24:00,2015-08-20T12:56:00,CGMGI-03FLMB-00001,,CGINS-CTDMOG-11603,59.71267,-39.23017,,131.0,2825.0,
GI03FLMB-RIM01-02-CTDMOG064,recovered_inst,Science,GI03FLMB_R00002_ingest.csv,GI03FLMB,2.0,,/omc_data/whoi/OMC/GI03FLMB/R00002/cg_data/dcl00/CTDMO_sn37-13434/*.hex,1,0,0,1,Available,,,AT-30-01,,AR-07-01,,1.0,2015-08-21T17:11:00,2016-07-18T00:00:00,CGMGI-03FLMB-00002,,CGINS-CTDMOG-13434,59.71823,-39.35362,,130.0,2812.0,
GI03FLMB-RIM01-02-CTDMOG064,telemetered,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GI03FLMB-RIM01-02-CTDMOG065,recovered_host,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GI03FLMB-RIM01-02-CTDMOG065,recovered_inst,Science,GI03FLMB_R00001_ingest.csv,GI03FLMB,1.0,,/omc_data/whoi/OMC/GI03FLMB/R00001/cg_data/dcl00/CTDMO-G_sn11607/*.hex,1,0,0,1,Available,,,KN-221-4,,AT-30-01,,1.0,2014-09-16T13:24:00,2015-08-20T12:56:00,CGMGI-03FLMB-00001,,CGINS-CTDMOG-11607,59.71267,-39.23017,,181.0,2825.0,
GI03FLMB-RIM01-02-CTDMOG065,recovered_inst,Science,GI03FLMB_R00002_ingest.csv,GI03FLMB,2.0,,/omc_data/whoi/OMC/GI03FLMB/R00002/cg_data/dcl00/CTDMO_sn37-13435/*.hex,1,0,0,1,Available,,,AT-30-01,,AR-07-01,,1.0,2015-08-21T17:11:00,2016-07-18T00:00:00,CGMGI-03FLMB-00002,,CGINS-CTDMOG-13435,59.71823,-39.35362,,180.0,2812.0,
GI03FLMB-RIM01-02-CTDMOG065,telemetered,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GI03FLMB-RIM01-02-CTDMOG066,recovered_host,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GI03FLMB-RIM01-02-CTDMOG066,recovered_inst,Science,GI03FLMB_R00001_ingest.csv,GI03FLMB,1.0,,/omc_data/whoi/OMC/GI03FLMB/R00001/cg_data/dcl00/CTDMO-G_sn12311/*.hex,1,0,0,1,Available,,,KN-221-4,,AT-30-01,,1.0,2014-09-16T13:24:00,2015-08-20T12:56:00,CGMGI-03FLMB-00001,,CGINS-CTDMOG-12311,59.71267,-39.23017,,252.0,2825.0,
GI03FLMB-RIM01-02-CTDMOG066,recovered_inst,Science,GI03FLMB_R00002_ingest.csv,GI03FLMB,2.0,,/omc_data/whoi/OMC/GI03FLMB/R00002/cg_data/dcl00/CTDMO_sn37-13436/*.hex,1,0,0,1,Available,,,AT-30-01,,AR-07-01,,1.0,2015-08-21T17:11:00,2016-07-18T00:00:00,CGMGI-03FLMB-00002,,CGINS-CTDMOG-13436,59.71823,-39.35362,,250.0,2812.0,
GI03FLMB-RIM01-02-CTDMOG066,telemetered,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GI03FLMB-RIM01-02-CTDMOG067,recovered_host,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GI03FLMB-RIM01-02-CTDMOG067,recovered_inst,Science,GI03FLMB_R00001_ingest.csv,GI03FLMB,1.0,,/omc_data/whoi/OMC/GI03FLMB/R00001/cg_data/dcl00/CTDMO-G_sn11593/*.hex,1,0,0,1,Available,,,KN-221-4,,AT-30-01,,1.0,2014-09-16T13:24:00,2015-08-20T12:56:00,CGMGI-03FLMB-00001,,CGINS-CTDMOG-11593,59.71267,-39.23017,,352.0,2825.0,
GI03FLMB-RIM01-02-CTDMOG067,recovered_inst,Science,GI03FLMB_R00002_ingest.csv,GI03FLMB,2.0,,/omc_data/whoi/OMC/GI03FLMB/R00002/cg_data/dcl00/CTDMO_sn37-13437/*.hex,1,0,0,1,Available,,,AT-30-01,,AR-07-01,,1.0,2015-08-21T17:11:00,2016-07-18T00:00:00,CGMGI-03FLMB-00002,,CGINS-CTDMOG-13437,59.71823,-39.35362,,350.0,2812.0,
GI03FLMB-RIM01-02-CTDMOG067,telemetered,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GI03FLMB-RIM01-02-CTDMOG068,recovered_host,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GI03FLMB-RIM01-02-CTDMOG068,recovered_inst,Science,GI03FLMB_R00001_ingest.csv,GI03FLMB,1.0,,/omc_data/whoi/OMC/GI03FLMB/R00001/cg_data/dcl00/CTDMO-G_sn11594/*.hex,1,0,0,1,Available,,,KN-221-4,,AT-30-01,,1.0,2014-09-16T13:24:00,2015-08-20T12:56:00,CGMGI-03FLMB-00001,,CGINS-CTDMOG-11594,59.71267,-39.23017,,502.0,2825.0,
GI03FLMB-RIM01-02-CTDMOG068,recovered_inst,Science,GI03FLMB_R00002_ingest.csv,GI03FLMB,2.0,,/omc_data/whoi/OMC/GI03FLMB/R00002/cg_data/dcl00/CTDMO_sn37-13438/*.hex,1,0,0,1,Available,,,AT-30-01,,AR-07-01,,1.0,2015-08-21T17:11:00,2016-07-18T00:00:00,CGMGI-03FLMB-00002,,CGINS-CTDMOG-13438,59.71823,-39.35362,,500.0,2812.0,deployment_depth placeholder: design depth
GI03FLMB-RIM01-02-CTDMOG068,telemetered,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GI03FLMB-RIM01-02-CTDMOH069,recovered_host,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GI03FLMB-RIM01-02-CTDMOH069,recovered_inst,Science,GI03FLMB_R00001_ingest.csv,GI03FLMB,1.0,,/omc_data/whoi/OMC/GI03FLMB/R00001/cg_data/dcl00/CTDMO-H_sn11600/*.hex,1,0,0,1,Available,,,KN-221-4,,AT-30-01,,1.0,2014-09-16T13:24:00,2015-08-20T12:56:00,CGMGI-03FLMB-00001,,CGINS-CTDMOH-11600,59.71267,-39.23017,,750.0,2825.0,
GI03FLMB-RIM01-02-CTDMOH069,recovered_inst,Science,GI03FLMB_R00002_ingest.csv,GI03FLMB,2.0,,/omc_data/whoi/OMC/GI03FLMB/R00002/cg_data/dcl00/CTDMO_sn37-13451/*.hex,1,0,0,1,Available,,,AT-30-01,,AR-07-01,,1.0,2015-08-21T17:11:00,2016-07-18T00:00:00,CGMGI-03FLMB-00002,,CGINS-CTDMOH-13451,59.71823,-39.35362,,748.0,2812.0,
GI03FLMB-RIM01-02-CTDMOH069,telemetered,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GI03FLMB-RIM01-02-CTDMOH070,recovered_host,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GI03FLMB-RIM01-02-CTDMOH070,recovered_inst,Science,GI03FLMB_R00001_ingest.csv,GI03FLMB,1.0,,/omc_data/whoi/OMC/GI03FLMB/R00001/cg_data/dcl00/CTDMO-H_sn11598/*.hex,1,0,0,1,Available,,,KN-221-4,,AT-30-01,,1.0,2014-09-16T13:24:00,2015-08-20T12:56:00,CGMGI-03FLMB-00001,,CGINS-CTDMOH-11598,59.71267,-39.23017,,1001.0,2825.0,
GI03FLMB-RIM01-02-CTDMOH070,recovered_inst,Science,GI03FLMB_R00002_ingest.csv,GI03FLMB,2.0,,/omc_data/whoi/OMC/GI03FLMB/R00002/cg_data/dcl00/CTDMO_sn37-13452/*.hex,1,0,0,1,Available,,,AT-30-01,,AR-07-01,,1.0,2015-08-21T17:11:00,2016-07-18T00:00:00,CGMGI-03FLMB-00002,,CGINS-CTDMOH-13452,59.71823,-39.35362,,999.0,2812.0,
GI03FLMB-RIM01-02-CTDMOH070,telemetered,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GI03FLMB-RIM01-02-CTDMOH071,recovered_host,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GI03FLMB-RIM01-02-CTDMOH071,recovered_inst,Science,GI03FLMB_R00001_ingest.csv,GI03FLMB,1.0,,/omc_data/whoi/OMC/GI03FLMB/R00001/cg_data/dcl00/CTDMO-H_sn12223/*.hex,1,0,0,1,Available,,,KN-221-4,,AT-30-01,,1.0,2014-09-16T13:24:00,2015-08-20T12:56:00,CGMGI-03FLMB-00001,,CGINS-CTDMOH-12223,59.71267,-39.23017,,1502.0,2825.0,
GI03FLMB-RIM01-02-CTDMOH071,recovered_inst,Science,GI03FLMB_R00002_ingest.csv,GI03FLMB,2.0,,/omc_data/whoi/OMC/GI03FLMB/R00002/cg_data/dcl00/CTDMO_sn37-13453/*.hex,1,0,0,1,Available,,,AT-30-01,,AR-07-01,,1.0,2015-08-21T17:11:00,2016-07-18T00:00:00,CGMGI-03FLMB-00002,,CGINS-CTDMOH-13453,59.71823,-39.35362,,1501.0,2812.0,
GI03FLMB-RIM01-02-CTDMOH071,telemetered,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GI03FLMB-RIS01-00-SIOENG000,recovered_host,Engineering,GI03FLMB_R00001_ingest.csv,GI03FLMB,1.0,,/omc_data/whoi/OMC/GI03FLMB/R00001/cg_data/dcl00/SSIOC_sn12369/STA*.DAT,342,0,0,342,Available,,,KN-221-4,,AT-30-01,,1.0,2014-09-16T13:24:00,2015-08-20T12:56:00,CGMGI-03FLMB-00001,,CGCON-SIOCON-12369,59.71267,-39.23017,,30.0,2825.0,
