reference_designator,data_source,type_list,ingest_csv_filename,platform,deployment#,uframe_route,filename_mask,number_files,file of today,file <= 1k,file > 1K,compare_DH,Automated_status,status,notes_x,CUID_Deploy,compare,deployedBy,CUID_Recover,recoveredBy,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes_y
GI03FLMB-RIM01-02-ADCPSL007,recovered_inst,Science,GI03FLMB_R00001_ingest.csv,GI03FLMB,1,Ingest.adcps-jln_recovered,/omc_data/whoi/OMC/GI03FLMB/R00001/cg_data/dcl00/ADCPS-L_sn18353/*RDI_000.000,1,0,0,1,R00001,Available,,,KN-221-4,,,AT-30-01,,1,2014-09-16T13:24:00,2015-08-20T12:56:00,CGMGI-03FLMB-00001,,CGINS-ADCPSL-18353,59.71267,-39.23017,,502,2825,
GI03FLMB-RIM01-02-ADCPSL007,recovered_inst,Science,GI03FLMB_R00002_ingest.csv,GI03FLMB,2,Ingest.adcps-jln_recovered,/omc_data/whoi/OMC/GI03FLMB/R00002/cg_data/dcl00/ADCPS_sn23381/_RDI*.000,6,0,0,6,R00002,Available,,,AT-30-01,,,AR-07-01,,1,2015-08-21T17:11:00,2016-07-18T00:00:00,CGMGI-03FLMB-00002,,CGINS-ADCPSL-23381,59.71823,-39.35362,,500,2812,deployment_depth placeholder: design depth
GI03FLMB-RIM01-02-ADCPSL007,telemetered,Science,GI03FLMB_D00001_ingest.csv,GI03FLMB,1,Ingest.adcps-jln-sio_telemetered,/omc_data/whoi/OMC/GI03FLMB/D00001/*adcps_*.dat,20,0,4,16,D00001,Available,,,KN-221-4,,,AT-30-01,,1,2014-09-16T13:24:00,2015-08-20T12:56:00,CGMGI-03FLMB-00001,,CGINS-ADCPSL-18353,59.71267,-39.23017,,502,2825,
GI03FLMB-RIM01-02-ADCPSL007,telemetered,Science,GI03FLMB_D00002_ingest.csv,GI03FLMB,2,Ingest.adcps-jln-sio_telemetered,/omc_data/whoi/OMC/GI03FLMB/D00002/*adcps_*.dat,53,0,10,43,D00002,Available,,,AT-30-01,,,AR-07-01,,1,2015-08-21T17:11:00,2016-07-18T00:00:00,CGMGI-03FLMB-00002,,CGINS-ADCPSL-23381,59.71823,-39.35362,,500,2812,deployment_depth placeholder: design depth
GI03FLMB-RIM01-02-ADCPSL007,telemetered,Science,GI03FLMB_D00003_ingest.csv,GI03FLMB,3,Ingest.adcps-jln-sio_telemetered,/omc_data/whoi/OMC/GI03FLMB/D00003/*adcps*.dat,55,0,17,38,D00003,Available,,,AR-07-01,,,,,1,2016-07-13T15:49:00,2017-07-21T00:00:00,CGMGI-03FLMB-00003,,CGINS-ADCPSL-21497,59.71547,-39.31479,,500,2825,
GI03FLMB-RIM01-02-CTDMOG060,recovered_host,Science,GI03FLMB_R00001_ingest.csv,GI03FLMB,1,#,/omc_data/whoi/OMC/GI03FLMB/R00001/cg_data/dcl00/CTDMOs_all/*.DAT,339,0,0,339,R00001,Available,Data assigned to refdes after ingestion with wildcard refdes.,,KN-221-4,,,AT-30-01,,1,2014-09-16T13:24:00,2015-08-20T12:56:00,CGMGI-03FLMB-00001,,CGINS-CTDMOG-11612,59.71267,-39.23017,,30,2825,
GI03FLMB-RIM01-02-CTDMOG060,recovered_host,Science,GI03FLMB_R00002_ingest.csv,GI03FLMB,2,#,/omc_data/whoi/OMC/GI03FLMB/R00002/cg_data/dcl00/CTDMOs_all/*.DAT,336,0,0,336,R00002,Available,Data assigned to refdes after ingestion with wildcard refdes.,,AT-30-01,,,AR-07-01,,1,2015-08-21T17:11:00,2016-07-18T00:00:00,CGMGI-03FLMB-00002,,CGINS-CTDMOG-13430,59.71823,-39.35362,,30,2812,deployment_depth placeholder: design depth
GI03FLMB-RIM01-02-CTDMOG060,recovered_inst,Science,GI03FLMB_R00001_ingest.csv,GI03FLMB,1,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GI03FLMB/R00001/cg_data/dcl00/CTDMO-G_sn11612/*.hex,1,0,0,1,R00001,Available,,,KN-221-4,,,AT-30-01,,1,2014-09-16T13:24:00,2015-08-20T12:56:00,CGMGI-03FLMB-00001,,CGINS-CTDMOG-11612,59.71267,-39.23017,,30,2825,
GI03FLMB-RIM01-02-CTDMOG060,recovered_inst,Science,GI03FLMB_R00002_ingest.csv,GI03FLMB,2,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GI03FLMB/R00002/cg_data/dcl00/CTDMO_sn37-13430/*.hex,1,0,0,1,R00002,Available,,,AT-30-01,,,AR-07-01,,1,2015-08-21T17:11:00,2016-07-18T00:00:00,CGMGI-03FLMB-00002,,CGINS-CTDMOG-13430,59.71823,-39.35362,,30,2812,deployment_depth placeholder: design depth
GI03FLMB-RIM01-02-CTDMOG060,telemetered,Science,GI03FLMB_D00001_ingest.csv,GI03FLMB,1,#,/omc_data/whoi/OMC/GI03FLMB/D00001/*ctdmo_*.dat,19,0,4,15,D00001,Available,Data assigned to refdes after ingestion with wildcard refdes.,,KN-221-4,,,AT-30-01,,1,2014-09-16T13:24:00,2015-08-20T12:56:00,CGMGI-03FLMB-00001,,CGINS-CTDMOG-11612,59.71267,-39.23017,,30,2825,
GI03FLMB-RIM01-02-CTDMOG060,telemetered,Science,GI03FLMB_D00002_ingest.csv,GI03FLMB,2,#,/omc_data/whoi/OMC/GI03FLMB/D00002/*ctdmo_*.dat,53,0,11,42,D00002,Available,Data assigned to refdes after ingestion with wildcard refdes.,,AT-30-01,,,AR-07-01,,1,2015-08-21T17:11:00,2016-07-18T00:00:00,CGMGI-03FLMB-00002,,CGINS-CTDMOG-13430,59.71823,-39.35362,,30,2812,deployment_depth placeholder: design depth
GI03FLMB-RIM01-02-CTDMOG060,telemetered,Science,GI03FLMB_D00003_ingest.csv,GI03FLMB,3,#,/omc_data/whoi/OMC/GI03FLMB/D00003/*ctdmo*.dat,55,0,13,42,D00003,Available,Data assigned to refdes after ingestion with wildcard refdes.,,AR-07-01,,,,,1,2016-07-13T15:49:00,2017-07-21T00:00:00,CGMGI-03FLMB-00003,,CGINS-CTDMOG-12189,59.71547,-39.31479,,30,2825,
GI03FLMB-RIM01-02-CTDMOG061,recovered_host,Science,GI03FLMB_R00001_ingest.csv,GI03FLMB,1,#,/omc_data/whoi/OMC/GI03FLMB/R00001/cg_data/dcl00/CTDMOs_all/*.DAT,339,0,0,339,R00001,Available,Data assigned to refdes after ingestion with wildcard refdes.,,KN-221-4,,,AT-30-01,,1,2014-09-16T13:24:00,2015-08-20T12:56:00,CGMGI-03FLMB-00001,,CGINS-CTDMOG-11609,59.71267,-39.23017,,41,2825,
GI03FLMB-RIM01-02-CTDMOG061,recovered_host,Science,GI03FLMB_R00002_ingest.csv,GI03FLMB,2,#,/omc_data/whoi/OMC/GI03FLMB/R00002/cg_data/dcl00/CTDMOs_all/*.DAT,336,0,0,336,R00002,Available,Data assigned to refdes after ingestion with wildcard refdes.,,AT-30-01,,,AR-07-01,,1,2015-08-21T17:11:00,2016-07-18T00:00:00,CGMGI-03FLMB-00002,,CGINS-CTDMOG-13431,59.71823,-39.35362,,39,2812,
GI03FLMB-RIM01-02-CTDMOG061,recovered_inst,Science,GI03FLMB_R00001_ingest.csv,GI03FLMB,1,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GI03FLMB/R00001/cg_data/dcl00/CTDMO-G_sn11609/*.hex,1,0,0,1,R00001,Available,,,KN-221-4,,,AT-30-01,,1,2014-09-16T13:24:00,2015-08-20T12:56:00,CGMGI-03FLMB-00001,,CGINS-CTDMOG-11609,59.71267,-39.23017,,41,2825,
GI03FLMB-RIM01-02-CTDMOG061,recovered_inst,Science,GI03FLMB_R00002_ingest.csv,GI03FLMB,2,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GI03FLMB/R00002/cg_data/dcl00/CTDMO_sn37-13431/*.hex,1,0,0,1,R00002,Available,,,AT-30-01,,,AR-07-01,,1,2015-08-21T17:11:00,2016-07-18T00:00:00,CGMGI-03FLMB-00002,,CGINS-CTDMOG-13431,59.71823,-39.35362,,39,2812,
GI03FLMB-RIM01-02-CTDMOG061,telemetered,Science,GI03FLMB_D00001_ingest.csv,GI03FLMB,1,#,/omc_data/whoi/OMC/GI03FLMB/D00001/*ctdmo_*.dat,19,0,4,15,D00001,Available,Data assigned to refdes after ingestion with wildcard refdes.,,KN-221-4,,,AT-30-01,,1,2014-09-16T13:24:00,2015-08-20T12:56:00,CGMGI-03FLMB-00001,,CGINS-CTDMOG-11609,59.71267,-39.23017,,41,2825,
GI03FLMB-RIM01-02-CTDMOG061,telemetered,Science,GI03FLMB_D00002_ingest.csv,GI03FLMB,2,#,/omc_data/whoi/OMC/GI03FLMB/D00002/*ctdmo_*.dat,53,0,11,42,D00002,Available,Data assigned to refdes after ingestion with wildcard refdes.,,AT-30-01,,,AR-07-01,,1,2015-08-21T17:11:00,2016-07-18T00:00:00,CGMGI-03FLMB-00002,,CGINS-CTDMOG-13431,59.71823,-39.35362,,39,2812,
GI03FLMB-RIM01-02-CTDMOG061,telemetered,Science,GI03FLMB_D00003_ingest.csv,GI03FLMB,3,#,/omc_data/whoi/OMC/GI03FLMB/D00003/*ctdmo*.dat,55,0,13,42,D00003,Available,Data assigned to refdes after ingestion with wildcard refdes.,,AR-07-01,,,,,1,2016-07-13T15:49:00,2017-07-21T00:00:00,CGMGI-03FLMB-00003,,CGINS-CTDMOG-11613,59.71547,-39.31479,,40,2825,
GI03FLMB-RIM01-02-CTDMOG062,recovered_host,Science,GI03FLMB_R00001_ingest.csv,GI03FLMB,1,#,/omc_data/whoi/OMC/GI03FLMB/R00001/cg_data/dcl00/CTDMOs_all/*.DAT,339,0,0,339,R00001,Available,Data assigned to refdes after ingestion with wildcard refdes.,,KN-221-4,,,AT-30-01,,1,2014-09-16T13:24:00,2015-08-20T12:56:00,CGMGI-03FLMB-00001,,CGINS-CTDMOG-12310,59.71267,-39.23017,,61,2825,
GI03FLMB-RIM01-02-CTDMOG062,recovered_host,Science,GI03FLMB_R00002_ingest.csv,GI03FLMB,2,#,/omc_data/whoi/OMC/GI03FLMB/R00002/cg_data/dcl00/CTDMOs_all/*.DAT,336,0,0,336,R00002,Available,Data assigned to refdes after ingestion with wildcard refdes.,,AT-30-01,,,AR-07-01,,1,2015-08-21T17:11:00,2016-07-18T00:00:00,CGMGI-03FLMB-00002,,CGINS-CTDMOG-13432,59.71823,-39.35362,,59,2812,
GI03FLMB-RIM01-02-CTDMOG062,recovered_inst,Science,GI03FLMB_R00001_ingest.csv,GI03FLMB,1,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GI03FLMB/R00001/cg_data/dcl00/CTDMO-G_sn12310/*.hex,1,0,0,1,R00001,Available,,,KN-221-4,,,AT-30-01,,1,2014-09-16T13:24:00,2015-08-20T12:56:00,CGMGI-03FLMB-00001,,CGINS-CTDMOG-12310,59.71267,-39.23017,,61,2825,
GI03FLMB-RIM01-02-CTDMOG062,recovered_inst,Science,GI03FLMB_R00002_ingest.csv,GI03FLMB,2,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GI03FLMB/R00002/cg_data/dcl00/CTDMO_sn37-13432/*.hex,1,0,0,1,R00002,Available,,,AT-30-01,,,AR-07-01,,1,2015-08-21T17:11:00,2016-07-18T00:00:00,CGMGI-03FLMB-00002,,CGINS-CTDMOG-13432,59.71823,-39.35362,,59,2812,
GI03FLMB-RIM01-02-CTDMOG062,telemetered,Science,GI03FLMB_D00001_ingest.csv,GI03FLMB,1,#,/omc_data/whoi/OMC/GI03FLMB/D00001/*ctdmo_*.dat,19,0,4,15,D00001,Available,Data assigned to refdes after ingestion with wildcard refdes.,,KN-221-4,,,AT-30-01,,1,2014-09-16T13:24:00,2015-08-20T12:56:00,CGMGI-03FLMB-00001,,CGINS-CTDMOG-12310,59.71267,-39.23017,,61,2825,
GI03FLMB-RIM01-02-CTDMOG062,telemetered,Science,GI03FLMB_D00002_ingest.csv,GI03FLMB,2,#,/omc_data/whoi/OMC/GI03FLMB/D00002/*ctdmo_*.dat,53,0,11,42,D00002,Available,Data assigned to refdes after ingestion with wildcard refdes.,,AT-30-01,,,AR-07-01,,1,2015-08-21T17:11:00,2016-07-18T00:00:00,CGMGI-03FLMB-00002,,CGINS-CTDMOG-13432,59.71823,-39.35362,,59,2812,
GI03FLMB-RIM01-02-CTDMOG062,telemetered,Science,GI03FLMB_D00003_ingest.csv,GI03FLMB,3,#,/omc_data/whoi/OMC/GI03FLMB/D00003/*ctdmo*.dat,55,0,13,42,D00003,Available,Data assigned to refdes after ingestion with wildcard refdes.,,AR-07-01,,,,,1,2016-07-13T15:49:00,2017-07-21T00:00:00,CGMGI-03FLMB-00003,,CGINS-CTDMOG-11604,59.71547,-39.31479,,60,2825,
GI03FLMB-RIM01-02-CTDMOG063,recovered_host,Science,GI03FLMB_R00001_ingest.csv,GI03FLMB,1,#,/omc_data/whoi/OMC/GI03FLMB/R00001/cg_data/dcl00/CTDMOs_all/*.DAT,339,0,0,339,R00001,Available,Data assigned to refdes after ingestion with wildcard refdes.,,KN-221-4,,,AT-30-01,,1,2014-09-16T13:24:00,2015-08-20T12:56:00,CGMGI-03FLMB-00001,,CGINS-CTDMOG-11535,59.71267,-39.23017,,91,2825,
GI03FLMB-RIM01-02-CTDMOG063,recovered_host,Science,GI03FLMB_R00002_ingest.csv,GI03FLMB,2,#,/omc_data/whoi/OMC/GI03FLMB/R00002/cg_data/dcl00/CTDMOs_all/*.DAT,336,0,0,336,R00002,Available,Data assigned to refdes after ingestion with wildcard refdes.,,AT-30-01,,,AR-07-01,,1,2015-08-21T17:11:00,2016-07-18T00:00:00,CGMGI-03FLMB-00002,,CGINS-CTDMOG-13433,59.71823,-39.35362,,90,2812,
GI03FLMB-RIM01-02-CTDMOG063,recovered_inst,Science,GI03FLMB_R00001_ingest.csv,GI03FLMB,1,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GI03FLMB/R00001/cg_data/dcl00/CTDMO-G_sn11535/*.hex,1,0,0,1,R00001,Available,,,KN-221-4,,,AT-30-01,,1,2014-09-16T13:24:00,2015-08-20T12:56:00,CGMGI-03FLMB-00001,,CGINS-CTDMOG-11535,59.71267,-39.23017,,91,2825,
GI03FLMB-RIM01-02-CTDMOG063,recovered_inst,Science,GI03FLMB_R00002_ingest.csv,GI03FLMB,2,Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GI03FLMB/R00002/cg_data/dcl00/CTDMO_sn37-13433/*.hex,1,0,0,1,R00002,Available,,,AT-30-01,,,AR-07-01,,1,2015-08-21T17:11:00,2016-07-18T00:00:00,CGMGI-03FLMB-00002,,CGINS-CTDMOG-13433,59.71823,-39.35362,,90,2812,
GI03FLMB-RIM01-02-CTDMOG063,telemetered,Science,GI03FLMB_D00001_ingest.csv,GI03FLMB,1,#,/omc_data/whoi/OMC/GI03FLMB/D00001/*ctdmo_*.dat,19,0,4,15,D00001,Available,Data assigned to refdes after ingestion with wildcard refdes.,,KN-221-4,,,AT-30-01,,1,2014-09-16T13:24:00,2015-08-20T12:56:00,CGMGI-03FLMB-00001,,CGINS-CTDMOG-11535,59.71267,-39.23017,,91,2825,
GI03FLMB-RIM01-02-CTDMOG063,telemetered,Science,GI03FLMB_D00002_ingest.csv,GI03FLMB,2,#,/omc_data/whoi/OMC/GI03FLMB/D00002/*ctdmo_*.dat,53,0,11,42,D00002,Available,Data assigned to refdes after ingestion with wildcard refdes.,,AT-30-01,,,AR-07-01,,1,2015-08-21T17:11:00,2016-07-18T00:00:00,CGMGI-03FLMB-00002,,CGINS-CTDMOG-13433,59.71823,-39.35362,,90,2812,
GI03FLMB-RIM01-02-CTDMOG063,telemetered,Science,GI03FLMB_D00003_ingest.csv,GI03FLMB,3,#,/omc_data/whoi/OMC/GI03FLMB/D00003/*ctdmo*.dat,55,0,13,42,D00003,Available,Data assigned to refdes after ingestion with wildcard refdes.,,AR-07-01,,,,,1,2016-07-13T15:49:00,2017-07-21T00:00:00,CGMGI-03FLMB-00003,,CGINS-CTDMOG-12190,59.71547,-39.31479,,90,2825,
