reference_designator,data_source,type_list,ingest_csv_filename,platform,deployment#,uframe_route_y,filename_mask,number_files,file of today,file <= 1k,file > 1K,Automated_status,status,notes_x,CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes_y
GI03FLMA-RI000-00-VELPTB100,recovered_inst,Science,GI03FLMA_R00001_ingest.csv,GI03FLMA,1.0,,/omc_data/whoi/OMC/GI03FLMA/R00001/cg_data/dcl00/VELPT-B_snAQD11970/*.aqd,1,0,0,1,Available,,,KN-221-4,,AT-30-01,,1.0,2014-09-12T20:11:00,2015-08-18T10:41:00,CGMGI-03FLMA-00001,,CGINS-VELPTB-11970,59.76683,-39.8425,,2599.0,2700.0,
GI03FLMA-RI000-00-VELPTB100,recovered_inst,Science,GI03FLMA_R00002_ingest.csv,GI03FLMA,2.0,,/omc_data/whoi/OMC/GI03FLMA/R00002/cg_data/dcl00/VELPT_snAQD-12236/2700m01*.aqd,1,0,0,1,Available,,,AT-30-01,,AR-07-01,,1.0,2015-08-18T23:48:00,2016-07-17T00:00:00,CGMGI-03FLMA-00002,,CGINS-VELPTB-12236,59.77067,-39.8801,,2599.0,2689.0,
GI03FLMA-RI000-00-VELPTB400,recovered_inst,Science,GI03FLMA_R00001_ingest.csv,GI03FLMA,1.0,,/omc_data/whoi/OMC/GI03FLMA/R00001/cg_data/dcl00/VELPT-B_snAQD11967/*.aqd,1,0,0,1,Available,,,KN-221-4,,AT-30-01,,1.0,2014-09-12T20:11:00,2015-08-18T10:41:00,CGMGI-03FLMA-00001,,CGINS-VELPTB-11967,59.76683,-39.8425,,2298.0,2700.0,
GI03FLMA-RI000-00-VELPTB400,recovered_inst,Science,GI03FLMA_R00002_ingest.csv,GI03FLMA,2.0,,/omc_data/whoi/OMC/GI03FLMA/R00002/cg_data/dcl00/VELPT_snAQD-12195/2400m02*.aqd,1,0,0,1,Available,,,AT-30-01,,AR-07-01,,1.0,2015-08-18T23:48:00,2016-07-17T00:00:00,CGMGI-03FLMA-00002,,CGINS-VELPTB-12195,59.77067,-39.8801,,2298.0,2689.0,
GI03FLMA-RI000-00-VELPTB700,recovered_inst,Science,GI03FLMA_R00001_ingest.csv,GI03FLMA,1.0,,/omc_data/whoi/OMC/GI03FLMA/R00001/cg_data/dcl00/VELPT-B_snAQD11964/*.aqd,1,0,0,1,Available,,,KN-221-4,,AT-30-01,,1.0,2014-09-12T20:11:00,2015-08-18T10:41:00,CGMGI-03FLMA-00001,,CGINS-VELPTB-11964,59.76683,-39.8425,,1997.0,2700.0,
GI03FLMA-RI000-00-VELPTB700,recovered_inst,Science,GI03FLMA_R00002_ingest.csv,GI03FLMA,2.0,,/omc_data/whoi/OMC/GI03FLMA/R00002/cg_data/dcl00/VELPT_snAQD-12663/2100m01*.aqd,1,0,0,1,Available,,,AT-30-01,,AR-07-01,,1.0,2015-08-18T23:48:00,2016-07-17T00:00:00,CGMGI-03FLMA-00002,,CGINS-VELPTB-12663,59.77067,-39.8801,,1997.0,2689.0,
GI03FLMA-RIM01-00-SIOENG000,recovered_host,Engineering,GI03FLMA_R00001_ingest.csv,GI03FLMA,1.0,,/omc_data/whoi/OMC/GI03FLMA/R00001/cg_data/dcl00/MSIOC_sn13286/STA*.DAT,341,0,0,341,Available,,,KN-221-4,,AT-30-01,,1.0,2014-09-12T20:11:00,2015-08-18T10:41:00,CGMGI-03FLMA-00001,,CGCON-SIOCON-28614,59.76683,-39.8425,,1504.0,2700.0,
GI03FLMA-RIM01-00-SIOENG000,recovered_host,Engineering,GI03FLMA_R00002_ingest.csv,GI03FLMA,2.0,,/omc_data/whoi/OMC/GI03FLMA/R00002/cg_data/dcl00/MSIOC_sn12372/STATUS/STA*.DAT,336,0,0,336,Available,,,AT-30-01,,AR-07-01,,1.0,2015-08-18T23:48:00,2016-07-17T00:00:00,CGMGI-03FLMA-00002,,CGCON-SIOCON-99324,59.77067,-39.8801,,1504.0,2689.0,
GI03FLMA-RIM01-00-SIOENG000,telemetered,Engineering,GI03FLMA_D00001_ingest.csv,GI03FLMA,1.0,,/omc_data/whoi/OMC/GI03FLMA/D00001/*status_1328601.dat,9,0,8,1,Available,,,KN-221-4,,AT-30-01,,1.0,2014-09-12T20:11:00,2015-08-18T10:41:00,CGMGI-03FLMA-00001,,CGCON-SIOCON-28614,59.76683,-39.8425,,1504.0,2700.0,
GI03FLMA-RIM01-00-SIOENG000,telemetered,Engineering,GI03FLMA_D00002_ingest.csv,GI03FLMA,2.0,,/omc_data/whoi/OMC/GI03FLMA/D00002/*status_1399301.dat,37,0,37,0,Available,,,AT-30-01,,AR-07-01,,1.0,2015-08-18T23:48:00,2016-07-17T00:00:00,CGMGI-03FLMA-00002,,CGCON-SIOCON-99324,59.77067,-39.8801,,1504.0,2689.0,
GI03FLMA-RIM01-00-SIOENG000,telemetered,Engineering,GI03FLMA_D00003_ingest.csv,GI03FLMA,3.0,,/omc_data/whoi/OMC/GI03FLMA/D00003/*status_1327901.dat,51,0,50,1,Available,,,AR-07-01,,,,1.0,2016-07-12T15:59:00,,CGMGI-03FLMA-00003,,CGCON-SIOCON-13279,59.81771,-39.84123,,1507.0,2696.0,
GI03FLMA-RIM01-02-ADCPSL003,recovered_host,Science,GI03FLMA_R00001_ingest.csv,GI03FLMA,1.0,,/omc_data/whoi/OMC/GI03FLMA/R00001/cg_data/dcl00/ADCPS-L_sn20503/ADC*.DAT,341,0,0,341,Available,,,KN-221-4,,AT-30-01,,1.0,2014-09-12T20:11:00,2015-08-18T10:41:00,CGMGI-03FLMA-00001,,CGINS-ADCPSL-20503,59.76683,-39.8425,,498.0,2700.0,
GI03FLMA-RIM01-02-ADCPSL003,recovered_host,Science,GI03FLMA_R00002_ingest.csv,GI03FLMA,2.0,,/omc_data/whoi/OMC/GI03FLMA/R00002/cg_data/dcl00/ADCPS_sn23380/ADC*.DAT,336,0,0,336,Available,,,AT-30-01,,AR-07-01,,1.0,2015-08-18T23:48:00,2016-07-17T00:00:00,CGMGI-03FLMA-00002,,CGINS-ADCPSL-23380,59.77067,-39.8801,,500.0,2689.0,
GI03FLMA-RIM01-02-ADCPSL003,recovered_inst,Science,GI03FLMA_R00001_ingest.csv,GI03FLMA,1.0,,/omc_data/whoi/OMC/GI03FLMA/R00001/cg_data/dcl00/ADCPS-L_sn20503/*.000,1,0,0,1,Available,,,KN-221-4,,AT-30-01,,1.0,2014-09-12T20:11:00,2015-08-18T10:41:00,CGMGI-03FLMA-00001,,CGINS-ADCPSL-20503,59.76683,-39.8425,,498.0,2700.0,
GI03FLMA-RIM01-02-ADCPSL003,recovered_inst,Science,GI03FLMA_R00002_ingest.csv,GI03FLMA,2.0,,/omc_data/whoi/OMC/GI03FLMA/R00002/cg_data/dcl00/ADCPS_sn23380/*.000,5,0,0,5,Available,,,AT-30-01,,AR-07-01,,1.0,2015-08-18T23:48:00,2016-07-17T00:00:00,CGMGI-03FLMA-00002,,CGINS-ADCPSL-23380,59.77067,-39.8801,,500.0,2689.0,
GI03FLMA-RIM01-02-ADCPSL003,telemetered,Science,GI03FLMA_D00001_ingest.csv,GI03FLMA,1.0,,/omc_data/whoi/OMC/GI03FLMA/D00001/*adcps*.dat,58,0,44,14,Available,,,KN-221-4,,AT-30-01,,1.0,2014-09-12T20:11:00,2015-08-18T10:41:00,CGMGI-03FLMA-00001,,CGINS-ADCPSL-20503,59.76683,-39.8425,,498.0,2700.0,
GI03FLMA-RIM01-02-ADCPSL003,telemetered,Science,GI03FLMA_D00002_ingest.csv,GI03FLMA,2.0,,/omc_data/whoi/OMC/GI03FLMA/D00002/*adcps*.dat,49,0,5,44,Available,,,AT-30-01,,AR-07-01,,1.0,2015-08-18T23:48:00,2016-07-17T00:00:00,CGMGI-03FLMA-00002,,CGINS-ADCPSL-23380,59.77067,-39.8801,,500.0,2689.0,
GI03FLMA-RIM01-02-ADCPSL003,telemetered,Science,GI03FLMA_D00003_ingest.csv,GI03FLMA,3.0,,/omc_data/whoi/OMC/GI03FLMA/D00003/*adcps*.dat,60,0,11,49,Available,,,AR-07-01,,,,1.0,2016-07-12T15:59:00,,CGMGI-03FLMA-00003,,CGINS-ADCPSL-18353,59.81771,-39.84123,,500.0,2696.0,
GI03FLMA-RIM01-02-CTDMOG040,recovered_host,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GI03FLMA-RIM01-02-CTDMOG040,recovered_inst,Science,GI03FLMA_R00001_ingest.csv,GI03FLMA,1.0,,/omc_data/whoi/OMC/GI03FLMA/R00001/cg_data/dcl00/CTDMO-G_sn11613/*.hex,1,0,0,1,Available,,,KN-221-4,,AT-30-01,,1.0,2014-09-12T20:11:00,2015-08-18T10:41:00,CGMGI-03FLMA-00001,,CGINS-CTDMOG-11613,59.76683,-39.8425,,26.0,2700.0,
GI03FLMA-RIM01-02-CTDMOG040,recovered_inst,Science,GI03FLMA_R00002_ingest.csv,GI03FLMA,2.0,,/omc_data/whoi/OMC/GI03FLMA/R00002/cg_data/dcl00/CTDMO_sn37-13419/*.hex,1,0,0,1,Available,,,AT-30-01,,AR-07-01,,1.0,2015-08-18T23:48:00,2016-07-17T00:00:00,CGMGI-03FLMA-00002,,CGINS-CTDMOG-13419,59.77067,-39.8801,,26.0,2689.0,
GI03FLMA-RIM01-02-CTDMOG040,telemetered,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GI03FLMA-RIM01-02-CTDMOG041,recovered_host,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GI03FLMA-RIM01-02-CTDMOG041,recovered_inst,Science,GI03FLMA_R00001_ingest.csv,GI03FLMA,1.0,,/omc_data/whoi/OMC/GI03FLMA/R00001/cg_data/dcl00/CTDMO-G_sn11533/*.hex,1,0,0,1,Available,,,KN-221-4,,AT-30-01,,1.0,2014-09-12T20:11:00,2015-08-18T10:41:00,CGMGI-03FLMA-00001,,CGINS-CTDMOG-11533,59.76683,-39.8425,,37.0,2700.0,
GI03FLMA-RIM01-02-CTDMOG041,recovered_inst,Science,GI03FLMA_R00002_ingest.csv,GI03FLMA,2.0,,/omc_data/whoi/OMC/GI03FLMA/R00002/cg_data/dcl00/CTDMO_sn37-13420/*.hex,1,0,0,1,Available,,,AT-30-01,,AR-07-01,,1.0,2015-08-18T23:48:00,2016-07-17T00:00:00,CGMGI-03FLMA-00002,,CGINS-CTDMOG-13420,59.77067,-39.8801,,39.0,2689.0,
GI03FLMA-RIM01-02-CTDMOG041,telemetered,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GI03FLMA-RIM01-02-CTDMOG042,recovered_host,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GI03FLMA-RIM01-02-CTDMOG042,recovered_inst,Science,GI03FLMA_R00001_ingest.csv,GI03FLMA,1.0,,/omc_data/whoi/OMC/GI03FLMA/R00001/cg_data/dcl00/CTDMO-G_sn12308/*.hex,1,0,0,1,Available,,,KN-221-4,,AT-30-01,,1.0,2014-09-12T20:11:00,2015-08-18T10:41:00,CGMGI-03FLMA-00001,,CGINS-CTDMOG-12308,59.76683,-39.8425,,57.0,2700.0,
GI03FLMA-RIM01-02-CTDMOG042,recovered_inst,Science,GI03FLMA_R00002_ingest.csv,GI03FLMA,2.0,,/omc_data/whoi/OMC/GI03FLMA/R00002/cg_data/dcl00/CTDMO_sn37-13421/*.hex,1,0,0,1,Available,,,AT-30-01,,AR-07-01,,1.0,2015-08-18T23:48:00,2016-07-17T00:00:00,CGMGI-03FLMA-00002,,CGINS-CTDMOG-13421,59.77067,-39.8801,,59.0,2689.0,
GI03FLMA-RIM01-02-CTDMOG042,telemetered,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GI03FLMA-RIM01-02-CTDMOG043,recovered_host,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GI03FLMA-RIM01-02-CTDMOG043,recovered_inst,Science,GI03FLMA_R00001_ingest.csv,GI03FLMA,1.0,,/omc_data/whoi/OMC/GI03FLMA/R00001/cg_data/dcl00/CTDMO-G_sn12309/*.hex,1,0,0,1,Available,,,KN-221-4,,AT-30-01,,1.0,2014-09-12T20:11:00,2015-08-18T10:41:00,CGMGI-03FLMA-00001,,CGINS-CTDMOG-12309,59.76683,-39.8425,,87.0,2700.0,
GI03FLMA-RIM01-02-CTDMOG043,recovered_inst,Science,GI03FLMA_R00002_ingest.csv,GI03FLMA,2.0,,/omc_data/whoi/OMC/GI03FLMA/R00002/cg_data/dcl00/CTDMO_sn37-13422/*.hex,1,0,0,1,Available,,,AT-30-01,,AR-07-01,,1.0,2015-08-18T23:48:00,2016-07-17T00:00:00,CGMGI-03FLMA-00002,,CGINS-CTDMOG-13422,59.77067,-39.8801,,90.0,2689.0,
GI03FLMA-RIM01-02-CTDMOG043,telemetered,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GI03FLMA-RIM01-02-CTDMOG044,recovered_host,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GI03FLMA-RIM01-02-CTDMOG044,recovered_inst,Science,GI03FLMA_R00001_ingest.csv,GI03FLMA,1.0,,/omc_data/whoi/OMC/GI03FLMA/R00001/cg_data/dcl00/CTDMO-G_sn11534/*.hex,1,0,0,1,Available,,,KN-221-4,,AT-30-01,,1.0,2014-09-12T20:11:00,2015-08-18T10:41:00,CGMGI-03FLMA-00001,,CGINS-CTDMOG-11534,59.76683,-39.8425,,127.0,2700.0,
GI03FLMA-RIM01-02-CTDMOG044,recovered_inst,Science,GI03FLMA_R00002_ingest.csv,GI03FLMA,2.0,,/omc_data/whoi/OMC/GI03FLMA/R00002/cg_data/dcl00/CTDMO_sn37-13425/*.hex,1,0,0,1,Available,,,AT-30-01,,AR-07-01,,1.0,2015-08-18T23:48:00,2016-07-17T00:00:00,CGMGI-03FLMA-00002,,CGINS-CTDMOG-13425,59.77067,-39.8801,,130.0,2689.0,
GI03FLMA-RIM01-02-CTDMOG044,telemetered,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GI03FLMA-RIM01-02-CTDMOG045,recovered_host,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GI03FLMA-RIM01-02-CTDMOG045,recovered_inst,Science,GI03FLMA_R00001_ingest.csv,GI03FLMA,1.0,,/omc_data/whoi/OMC/GI03FLMA/R00001/cg_data/dcl00/CTDMO-G_sn11606/*.hex,1,0,0,1,Available,,,KN-221-4,,AT-30-01,,1.0,2014-09-12T20:11:00,2015-08-18T10:41:00,CGMGI-03FLMA-00001,,CGINS-CTDMOG-11606,59.76683,-39.8425,,177.0,2700.0,
GI03FLMA-RIM01-02-CTDMOG045,recovered_inst,Science,GI03FLMA_R00002_ingest.csv,GI03FLMA,2.0,,/omc_data/whoi/OMC/GI03FLMA/R00002/cg_data/dcl00/CTDMO_sn37-13426/*.hex,1,0,0,1,Available,,,AT-30-01,,AR-07-01,,1.0,2015-08-18T23:48:00,2016-07-17T00:00:00,CGMGI-03FLMA-00002,,CGINS-CTDMOG-13426,59.77067,-39.8801,,180.0,2689.0,
GI03FLMA-RIM01-02-CTDMOG045,telemetered,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GI03FLMA-RIM01-02-CTDMOG046,recovered_host,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GI03FLMA-RIM01-02-CTDMOG046,recovered_inst,Science,GI03FLMA_R00001_ingest.csv,GI03FLMA,1.0,,/omc_data/whoi/OMC/GI03FLMA/R00001/cg_data/dcl00/CTDMO-G_sn12189/*.hex,1,0,0,1,Available,,,KN-221-4,,AT-30-01,,1.0,2014-09-12T20:11:00,2015-08-18T10:41:00,CGMGI-03FLMA-00001,,CGINS-CTDMOG-12189,59.76683,-39.8425,,247.0,2700.0,
GI03FLMA-RIM01-02-CTDMOG046,recovered_inst,Science,GI03FLMA_R00002_ingest.csv,GI03FLMA,2.0,,/omc_data/whoi/OMC/GI03FLMA/R00002/cg_data/dcl00/CTDMO_sn37-13427/*.hex,1,0,0,1,Available,,,AT-30-01,,AR-07-01,,1.0,2015-08-18T23:48:00,2016-07-17T00:00:00,CGMGI-03FLMA-00002,,CGINS-CTDMOG-13427,59.77067,-39.8801,,250.0,2689.0,
GI03FLMA-RIM01-02-CTDMOG046,telemetered,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GI03FLMA-RIM01-02-CTDMOG047,recovered_host,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GI03FLMA-RIM01-02-CTDMOG047,recovered_inst,Science,GI03FLMA_R00001_ingest.csv,GI03FLMA,1.0,,/omc_data/whoi/OMC/GI03FLMA/R00001/cg_data/dcl00/CTDMO-G_sn11604/*.hex,1,0,0,1,Available,,,KN-221-4,,AT-30-01,,1.0,2014-09-12T20:11:00,2015-08-18T10:41:00,CGMGI-03FLMA-00001,,CGINS-CTDMOG-11604,59.76683,-39.8425,,348.0,2700.0,
GI03FLMA-RIM01-02-CTDMOG047,recovered_inst,Science,GI03FLMA_R00002_ingest.csv,GI03FLMA,2.0,,/omc_data/whoi/OMC/GI03FLMA/R00002/cg_data/dcl00/CTDMO_sn37-13428/*.hex,1,0,0,1,Available,,,AT-30-01,,AR-07-01,,1.0,2015-08-18T23:48:00,2016-07-17T00:00:00,CGMGI-03FLMA-00002,,CGINS-CTDMOG-13428,59.77067,-39.8801,,350.0,2689.0,
GI03FLMA-RIM01-02-CTDMOG047,telemetered,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GI03FLMA-RIM01-02-CTDMOG048,recovered_host,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GI03FLMA-RIM01-02-CTDMOG048,recovered_inst,Science,GI03FLMA_R00001_ingest.csv,GI03FLMA,1.0,,/omc_data/whoi/OMC/GI03FLMA/R00001/cg_data/dcl00/CTDMO-G_sn11608/*.hex,1,0,0,1,Available,,,KN-221-4,,AT-30-01,,1.0,2014-09-12T20:11:00,2015-08-18T10:41:00,CGMGI-03FLMA-00001,,CGINS-CTDMOG-11608,59.76683,-39.8425,,498.0,2700.0,
GI03FLMA-RIM01-02-CTDMOG048,recovered_inst,Science,GI03FLMA_R00002_ingest.csv,GI03FLMA,2.0,,/omc_data/whoi/OMC/GI03FLMA/R00002/cg_data/dcl00/CTDMO_sn37-13429/*.hex,1,0,0,1,Available,,,AT-30-01,,AR-07-01,,1.0,2015-08-18T23:48:00,2016-07-17T00:00:00,CGMGI-03FLMA-00002,,CGINS-CTDMOG-13429,59.77067,-39.8801,,500.0,2689.0,
GI03FLMA-RIM01-02-CTDMOG048,telemetered,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GI03FLMA-RIM01-02-CTDMOH049,recovered_host,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GI03FLMA-RIM01-02-CTDMOH049,recovered_inst,Science,GI03FLMA_R00001_ingest.csv,GI03FLMA,1.0,,/omc_data/whoi/OMC/GI03FLMA/R00001/cg_data/dcl00/CTDMO-H_sn11599/*.hex,1,0,0,1,Available,,,KN-221-4,,AT-30-01,,1.0,2014-09-12T20:11:00,2015-08-18T10:41:00,CGMGI-03FLMA-00001,,CGINS-CTDMOH-11599,59.76683,-39.8425,,745.0,2700.0,
GI03FLMA-RIM01-02-CTDMOH049,recovered_inst,Science,GI03FLMA_R00002_ingest.csv,GI03FLMA,2.0,,/omc_data/whoi/OMC/GI03FLMA/R00002/cg_data/dcl00/CTDMO_sn37-13444/*.hex,1,0,0,1,Available,,,AT-30-01,,AR-07-01,,1.0,2015-08-18T23:48:00,2016-07-17T00:00:00,CGMGI-03FLMA-00002,,CGINS-CTDMOH-13444,59.77067,-39.8801,,748.0,2689.0,
GI03FLMA-RIM01-02-CTDMOH049,telemetered,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GI03FLMA-RIM01-02-CTDMOH050,recovered_host,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GI03FLMA-RIM01-02-CTDMOH050,recovered_inst,Science,GI03FLMA_R00001_ingest.csv,GI03FLMA,1.0,,/omc_data/whoi/OMC/GI03FLMA/R00001/cg_data/dcl00/CTDMO-H_sn11602/*.hex,1,0,0,1,Available,,,KN-221-4,,AT-30-01,,1.0,2014-09-12T20:11:00,2015-08-18T10:41:00,CGMGI-03FLMA-00001,,CGINS-CTDMOH-11602,59.76683,-39.8425,,996.0,2700.0,
GI03FLMA-RIM01-02-CTDMOH050,recovered_inst,Science,GI03FLMA_R00002_ingest.csv,GI03FLMA,2.0,,/omc_data/whoi/OMC/GI03FLMA/R00002/cg_data/dcl00/CTDMO_sn37-13445/*.hex,1,0,0,1,Available,,,AT-30-01,,AR-07-01,,1.0,2015-08-18T23:48:00,2016-07-17T00:00:00,CGMGI-03FLMA-00002,,CGINS-CTDMOH-13445,59.77067,-39.8801,,999.0,2689.0,
GI03FLMA-RIM01-02-CTDMOH050,telemetered,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GI03FLMA-RIM01-02-CTDMOH051,recovered_host,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GI03FLMA-RIM01-02-CTDMOH051,recovered_inst,Science,GI03FLMA_R00001_ingest.csv,GI03FLMA,1.0,,/omc_data/whoi/OMC/GI03FLMA/R00001/cg_data/dcl00/CTDMO-H_sn11597/*.hex,1,0,0,1,Available,,,KN-221-4,,AT-30-01,,1.0,2014-09-12T20:11:00,2015-08-18T10:41:00,CGMGI-03FLMA-00001,,CGINS-CTDMOH-11597,59.76683,-39.8425,,1498.0,2700.0,
GI03FLMA-RIM01-02-CTDMOH051,recovered_inst,Science,GI03FLMA_R00002_ingest.csv,GI03FLMA,2.0,,/omc_data/whoi/OMC/GI03FLMA/R00002/cg_data/dcl00/CTDMO_sn37-13446/*.hex,1,0,0,1,Available,,,AT-30-01,,AR-07-01,,1.0,2015-08-18T23:48:00,2016-07-17T00:00:00,CGMGI-03FLMA-00002,,CGINS-CTDMOH-13446,59.77067,-39.8801,,1501.0,2689.0,
GI03FLMA-RIM01-02-CTDMOH051,telemetered,Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GI03FLMA-RIS01-00-SIOENG000,recovered_host,Engineering,GI03FLMA_R00001_ingest.csv,GI03FLMA,1.0,,/omc_data/whoi/OMC/GI03FLMA/R00001/cg_data/dcl00/SSIOC_sn13280/STA*.DAT,341,0,0,341,Available,,,KN-221-4,,AT-30-01,,1.0,2014-09-12T20:11:00,2015-08-18T10:41:00,CGMGI-03FLMA-00001,,CGCON-SIOCON-32809,59.76683,-39.8425,,26.0,2700.0,
